entity_id,entity_type,display_name,is_exogenous,summary_quality,merged_source_count
reaction.R00260,reaction,glutamate racemase,false,informative,1
reaction.R00261,reaction,L-glutamate 1-carboxy-lyase (4-aminobutanoate-forming),false,informative,1
reaction.R00267,reaction,isocitrate:NADP+ oxidoreductase (decarboxylating) (R00267 #2),false,informative,1
reaction.R00268,reaction,oxalosuccinate carboxy-lyase (2-oxoglutarate-forming),false,informative,1
reaction.R00269,reaction,2-oxoglutaramate amidohydrolase,false,informative,1
reaction.R00274,reaction,glutathione:hydrogen-peroxide oxidoreductase,false,informative,1
reaction.R00275,reaction,superoxide:superoxide oxidoreductase,false,informative,1
reaction.R00277,reaction,pyridoxamine-5'-phosphate:oxygen oxidoreductase (deaminating),false,informative,1
reaction.R00278,reaction,pyridoxine 5'-phosphate:oxygen oxidoreductase,false,informative,1
reaction.R00284,reaction,ammonia:acceptor oxidoreductase,false,informative,1
reaction.R00286,reaction,UDP-glucose:NAD+ 6-oxidoreductase,false,informative,1
reaction.R00287,reaction,UDP-glucose glucophosphohydrolase,false,informative,1
reaction.R00289,reaction,UTP:alpha-D-glucose-1-phosphate uridylyltransferase,false,informative,1
reaction.R00291,reaction,UDP-glucose 4-epimerase;,false,informative,1
reaction.R00299,reaction,ATP:D-glucose 6-phosphotransferase,false,informative,1
reaction.R00304,reaction,D-glucose-1-phosphate phosphohydrolase,false,informative,1
reaction.R00306,reaction,cellobiose glucohydrolase (R00306 #3),false,informative,1
reaction.R00307,reaction,alpha-D-glucose aldose-ketose-isomerase,false,informative,1
reaction.R00310,reaction,protoheme ferro-lyase (protoporphyrin-forming),false,informative,1
reaction.R00315,reaction,ATP:acetate phosphotransferase,false,informative,1
reaction.R00316,reaction,ATP:acetate adenylyltransferase,false,informative,1
reaction.R00317,reaction,acetyl phosphate phosphohydrolase,false,informative,1
reaction.R00330,reaction,ATP:GDP phosphotransferase,false,informative,1
reaction.R00331,reaction,ATP:nucleoside-diphosphate phosphotransferase,false,informative,1
reaction.R00332,reaction,ATP:GMP phosphotransferase,false,informative,1
reaction.R00335,reaction,GTP phosphohydrolase,false,informative,1
reaction.R00336,reaction,"guanosine-3',5'-bis(diphosphate) 3'-diphosphohydrolase",false,informative,1
reaction.R00339,reaction,"(R,R)-tartrate hydro-lyase (oxaloacetate-forming)",false,informative,1
reaction.R00341,reaction,ATP:oxaloacetate carboxy-lyase (transphosphorylating;phosphoenolpyruvate-forming),false,informative,1
reaction.R00342,reaction,(S)-malate:NAD+ oxidoreductase,false,informative,1
reaction.R00345,reaction,phosphate:oxaloacetate carboxy-lyase (adding phosphate;phosphoenolpyruvate-forming),false,informative,1
reaction.R00348,reaction,2-oxosuccinamate amidohydrolase,false,informative,1
reaction.R00351,reaction,acetyl-CoA:oxaloacetate C-acetyltransferase (thioester-hydrolysing),false,informative,1
reaction.R00354,reaction,(3S)-citryl-CoA oxaloacetate-lyase (acetyl-CoA-forming),false,informative,1
reaction.R00355,reaction,L-aspartate:2-oxoglutarate aminotransferase,false,informative,1
reaction.R00357,reaction,L-aspartic acid:oxygen oxidoreductase (deaminating),false,informative,1
reaction.R00360,reaction,(S)-malate:oxygen oxidoreductase,false,informative,1
reaction.R00361,reaction,(S)-malate:quinone oxidoreductase,false,informative,1
reaction.R00363,reaction,oxaloacetate keto-enol-isomerase,false,informative,1
reaction.R00371,reaction,acetyl-CoA:glycine C-acetyltransferase,false,informative,1
reaction.R00375,reaction,deoxyadenosine 5'-triphosphate:DNA deoxynucleotidyltransferase (DNA-directed),false,informative,1
reaction.R00376,reaction,deoxyguanosine 5'-triphosphate:DNA deoxynucleotidyltransferase (DNA-directed),false,informative,1
reaction.R00377,reaction,deoxycytidine triphosphate:DNA deoxynucleotidyltransferase (DNA-directed),false,informative,1
reaction.R00378,reaction,deoxythymidine triphosphate:DNA deoxynucleotidyltransferase (DNA-directed),false,informative,1
reaction.R00379,reaction,deoxynucleoside triphosphate:DNA deoxynucleotidyltransferase,false,informative,1
reaction.R00380,reaction,S-adenosyl-L-methionine:DNA (cytosine-5-)-methyltransferase,false,informative,1
reaction.R00382,reaction,"(deoxyribonucleotide)n:5'-phospho-(deoxyribonucleotide)m ligase (AMP-forming, NMN-forming)",false,informative,1
reaction.R00383,reaction,acyl-CoA hydrolase,false,informative,1
reaction.R00390,reaction,long-chain-fatty-acid:CoA ligase (AMP-forming),false,informative,1
reaction.R00391,reaction,acyl-CoA:acetyl-CoA C-acyltransferase,false,informative,1
reaction.R00393,reaction,acyl-CoA:acetate CoA-transferase,false,informative,1
reaction.R00401,reaction,alanine racemase,false,informative,1
reaction.R00405,reaction,succinate:CoA ligase (ADP-forming),false,informative,1
reaction.R00409,reaction,"(2S,3R)-3-hydroxybutane-1,2,3-tricarboxylate pyruvate-lyase (succinate-forming)",false,informative,1
reaction.R00411,reaction,N-succinyl-L-glutamate amidohydrolase,false,informative,1
reaction.R00414,reaction,UDP-N-acetyl-D-glucosamine 2-epimerase (R00414 #2),false,informative,1
reaction.R00416,reaction,UTP:N-acetyl-alpha-D-glucosamine-1-phosphate uridylyltransferase,false,informative,1
reaction.R00418,reaction,UDP-N-acetyl-D-glucosamine 4-epimerase,false,informative,1
reaction.R00420,reaction,UDP-N-acetyl-D-glucosamine 2-epimerase (R00420 #3),false,informative,1
reaction.R00424,reaction,"GTP 7,8-8,9-dihydrolase",false,informative,1
reaction.R00425,reaction,"GTP 7,8-8,9-dihydrolase (diphosphate-forming)",false,informative,1
reaction.R00426,reaction,GTP diphosphohydrolase (diphosphate-forming);,false,informative,1
reaction.R00428,reaction,"GTP 8,9-hydrolase",false,informative,1
reaction.R00429,reaction,ATP:GTP 3'-diphosphotransferase,false,informative,1
reaction.R00430,reaction,GTP:pyruvate 2-O-phosphotransferase,false,informative,1
reaction.R00434,reaction,"GTP diphosphate-lyase (cyclizing; 3',5'-cyclic-GMP-forming)",false,informative,1
reaction.R00435,reaction,ATP:polynucleotide adenylyltransferase;,false,informative,1
reaction.R00437,reaction,polyribonucleotide:phosphate adenylyltransferase,false,informative,1
reaction.R00438,reaction,polyribonucleotide:phosphate uridylyltransferase,false,informative,1
reaction.R00439,reaction,polyribonucleotide:phosphate guanylyltransferase,false,informative,1
reaction.R00440,reaction,polyribonucleotide:phosphate cytidylyltransferase,false,informative,1
reaction.R00441,reaction,GTP:RNA guanylyltransferase (DNA-directed);,false,informative,1
reaction.R00442,reaction,CTP:RNA cytidylyltransferase (DNA-directed);,false,informative,1
reaction.R00443,reaction,UTP:RNA uridylyltransferase,false,informative,1
reaction.R00444,reaction,nucleoside-triphosphate:RNA nucleotidyltransferase (DNA-directed);,false,informative,1
reaction.R00451,reaction,"meso-2,6-diaminoheptanedioate carboxy-lyase (L-lysine-forming)",false,informative,1
reaction.R00460,reaction,lysine racemase,false,informative,1
reaction.R00462,reaction,L-lysine carboxy-lyase (cadaverine-forming),false,informative,1
reaction.R00465,reaction,glycolate:NADP+ oxidoreductase,false,informative,1
reaction.R00470,reaction,4-hydroxy-2-oxoglutarate glyoxylate-lyase (pyruvate-forming),false,informative,1
reaction.R00472,reaction,"acetyl-CoA:glyoxylate C-acetyltransferase (thioester-hydrolysing, carboxymethyl-forming);",false,informative,1
reaction.R00476,reaction,glycolate:acceptor 2-oxidoreductase,false,informative,1
reaction.R00479,reaction,isocitrate glyoxylate-lyase (succinate-forming),false,informative,1
reaction.R00480,reaction,ATP:L-aspartate 4-phosphotransferase,false,informative,1
reaction.R00481,reaction,L-aspartate:oxygen oxidoreductase,false,informative,1
reaction.R00483,reaction,L-aspartate:ammonia ligase (AMP-forming),false,informative,1
reaction.R00485,reaction,L-asparagine amidohydrolase,false,informative,1
reaction.R00489,reaction,L-aspartate 1-carboxy-lyase (beta-alanine-forming),false,informative,1
reaction.R00490,reaction,L-aspartate ammonia-lyase (fumarate-forming),false,informative,1
reaction.R00494,reaction,glutathione gamma-glutamylaminopeptidase,false,informative,1
reaction.R00497,reaction,gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming),false,informative,1
reaction.R00505,reaction,UDP-alpha-D-galactopyranose furanomutase,false,informative,1
reaction.R00508,reaction,3'-phospho-5'-adenylyl sulfate 3'-phosphohydrolase,false,informative,1
reaction.R00509,reaction,ATP:adenylylsulfate 3'-phosphotransferase,false,informative,1
reaction.R00510,reaction,cytidine-5'-monophosphate phosphoribohydrolase,false,informative,1
reaction.R00511,reaction,cytidine-5'-monophosphate phosphohydrolase,false,informative,1
reaction.R00512,reaction,ATP:CMP phosphotransferase,false,informative,1
reaction.R00513,reaction,ATP:cytidine 5'-phosphotransferase,false,informative,1
reaction.R00515,reaction,CTP diphosphohydrolase (diphosphate-forming);,false,informative,1
reaction.R00517,reaction,GTP:cytidine 5'-phosphotransferase,false,informative,1
reaction.R00519,reaction,formate:NAD+ oxidoreductase,false,informative,1
reaction.R00527,reaction,S-formylglutathione hydrolase,false,informative,1
reaction.R00529,reaction,ATP:sulfate adenylyltransferase,false,informative,1
reaction.R00539,reaction,acyl phosphate phosphohydrolase,false,informative,1
reaction.R00548,reaction,riboflavin-5-phosphate phosphohydrolase,false,informative,1
reaction.R00549,reaction,ATP:riboflavin 5'-phosphotransferase,false,informative,1
reaction.R00566,reaction,L-arginine carboxy-lyase (agmatine-forming),false,informative,1
reaction.R00567,reaction,arginine racemase,false,informative,1
reaction.R00570,reaction,ATP:CDP phosphotransferase,false,informative,1
reaction.R00571,reaction,UTP:ammonia ligase (ADP-forming),false,informative,1
reaction.R00572,reaction,CTP:pyruvate 2-O-phosphotransferase,false,informative,1
reaction.R00573,reaction,UTP:L-glutamine amido-ligase (ADP-forming),false,informative,1
reaction.R00575,reaction,"HCO3-:L-glutamine amido-ligase (ADP-forming, carbamate-phosphorylating)",false,informative,1
reaction.R00578,reaction,L-aspartate:L-glutamine amido-ligase (AMP-forming),false,informative,1
reaction.R00579,reaction,glutamine racemase,false,informative,1
reaction.R00582,reaction,O-phospho-L-serine phosphohydrolase,false,informative,1
reaction.R00586,reaction,acetyl-CoA:L-serine O-acetyltransferase,false,informative,1
reaction.R00589,reaction,serine racemase,false,informative,1
reaction.R00590,reaction,L-serine hydro-lyase,false,informative,1
reaction.R00594,reaction,S-adenosyl-L-methionine:tRNA uracil 5-methyltransferase;,false,informative,1
reaction.R00597,reaction,S-adenosyl-L-methionine:tRNA guanine N1-methyltransferase;,false,informative,1
reaction.R00600,reaction,S-adenosyl-L-methionine:tRNA guanine N7-methyltransferase;,false,informative,1
reaction.R00601,reaction,S-adenosyl-L-methionine:tRNA 5-methylaminomethyl-2-thiouridine methyltransferase;,false,informative,1
reaction.R00602,reaction,methanol:hydrogen-peroxide oxidoreductase,false,informative,1
reaction.R00617,reaction,ATP:thiamin-phosphate phosphotransferase,false,informative,1
reaction.R00621,reaction,R00621,false,informative,1
reaction.R00623,reaction,primary_alcohol:NAD+ oxidoreductase,false,informative,1
reaction.R00624,reaction,secondary_alcohol:NAD+ oxidoreductase,false,informative,1
reaction.R00625,reaction,primary_alcohol:NADP+ oxidoreductase,false,informative,1
reaction.R00626,reaction,phosphate-monoester phosphohydrolase,false,informative,1
reaction.R00650,reaction,S-adenosyl-L-methionine:L-homocysteine S-methyltransferase,false,informative,1
reaction.R00658,reaction,2-phospho-D-glycerate hydro-lyase (phosphoenolpyruvate-forming),false,informative,1
reaction.R00659,reaction,UTP:pyruvate 2-O-phosphotransferase,false,informative,1
reaction.R00660,reaction,phosphoenolpyruvate:UDP-N-acetyl-D-glucosamine 1-carboxyvinyl-transferase,false,informative,1
reaction.R00662,reaction,uridine triphosphate pyrophosphohydrolase,false,informative,1
reaction.R00669,reaction,N2-acetyl-L-ornithine amidohydrolase,false,informative,1
reaction.R00670,reaction,L-ornithine carboxy-lyase (putrescine-forming),false,informative,1
reaction.R00672,reaction,ornithine racemase,false,informative,1
reaction.R00673,reaction,L-tryptophan indole-lyase (deaminating; pyruvate-forming),false,informative,1
reaction.R00674,reaction,L-serine hydro-lyase (adding indole; L-tryptophan-forming),false,informative,1
reaction.R00691,reaction,L-arogenate hydro-lyase (decarboxylating; L-phenylalanine-forming),false,informative,1
reaction.R00693,reaction,acetyl-CoA:L-phenylalanine N-acetyltransferase,false,informative,1
reaction.R00694,reaction,L-phenylalanine:2-oxoglutarate aminotransferase,false,informative,1
reaction.R00698,reaction,L-phenylalanine:oxygen oxidoreductase (decarboxylating),false,informative,1
reaction.R00704,reaction,(R)-lactate:NAD+ oxidoreductase,false,informative,1
reaction.R00707,reaction,(S)-1-pyrroline-5-carboxylate:NAD+ oxidoreductase,false,informative,1
reaction.R00708,reaction,(S)-1-pyrroline-5-carboxylate:NADP+ oxidoreductase,false,informative,1
reaction.R00713,reaction,succinate-semialdehyde:NAD+ oxidoreductase,false,informative,1
reaction.R00714,reaction,succinate-semialdehyde:NADP+ oxidoreductase,false,informative,1
reaction.R00719,reaction,ITP phosphohydrolase,false,informative,1
reaction.R00720,reaction,inosine 5'-triphosphate pyrophosphohydrolase,false,informative,1
reaction.R00722,reaction,ATP:IDP phosphotransferase,false,informative,1
reaction.R00724,reaction,ITP:pyruvate 2-O-phosphotransferase,false,informative,1
reaction.R00734,reaction,L-tyrosine:2-oxoglutarate aminotransferase,false,informative,1
reaction.R00742,reaction,acetyl-CoA:carbon-dioxide ligase (ADP-forming),false,informative,1
reaction.R00746,reaction,ethanol:NADP+ oxidoreductase,false,informative,1
reaction.R00749,reaction,ethanolamine ammonia-lyase (acetaldehyde-forming),false,informative,1
reaction.R00750,reaction,4-hydroxy-2-oxopentanoate pyruvate-lyase (acetaldehyde-forming),false,informative,1
reaction.R00751,reaction,L-threonine acetaldehyde-lyase (glycine-forming),false,informative,1
reaction.R00754,reaction,ethanol:NAD+ oxidoreductase,false,informative,1
reaction.R00756,reaction,ATP:D-fructose-6-phosphate 1-phosphotransferase,false,informative,1
reaction.R00758,reaction,D-mannitol-1-phosphate:NAD+ 5-oxidoreductase,false,informative,1
reaction.R00760,reaction,ATP:D-fructose 6-phosphotransferase,false,informative,1
reaction.R00762,reaction,"D-fructose-1,6-bisphosphate 1-phosphohydrolase",false,informative,1
reaction.R00765,reaction,D-glucosamine-6-phosphate aminohydrolase (ketol isomerizing);,false,informative,1
reaction.R00767,reaction,CTP:D-fructose-6-phosphate 1-phosphotransferase,false,informative,1
reaction.R00768,reaction,L-glutamine:D-fructose-6-phosphate isomerase (deaminating);,false,informative,1
reaction.R00769,reaction,UTP:D-fructose-6-phosphate 1-phosphotransferase,false,informative,1
reaction.R00770,reaction,ITP:D-fructose-6-phosphate 1-phosphotransferase,false,informative,1
reaction.R00771,reaction,D-glucose-6-phosphate aldose-ketose-isomerase,false,informative,1
reaction.R00772,reaction,D-mannose-6-phosphate aldose-ketose-isomerase,false,informative,1
reaction.R00776,reaction,(S)-ureidoglycolate urea-lyase (glyoxylate-forming),false,informative,1
reaction.R00782,reaction,L-cysteine hydrogen-sulfide-lyase (deaminating; pyruvate-forming),false,informative,1
reaction.R00787,reaction,ammonia:NAD+ oxidoreductase,false,informative,1
reaction.R00792,reaction,ferrocytochrome-b:nitrate oxidoreductase,false,informative,1
reaction.R00801,reaction,sucrose glucohydrolase,false,informative,1
reaction.R00802,reaction,sucrose alpha-glucohydrolase,false,informative,1
reaction.R00804,reaction,sugar-phosphate phosphohydrolase,false,informative,1
reaction.R00829,reaction,succinyl-CoA:acetyl-CoA C-acyltransferase;,false,informative,1
reaction.R00832,reaction,succinyl-CoA:L-arginine N2-succinyltransferase,false,informative,1
reaction.R00833,reaction,(R)-methylmalonyl-CoA CoA-carbonylmutase,false,informative,1
reaction.R00835,reaction,D-glucose-6-phosphate:NADP+ 1-oxidoreductase,false,informative,1
reaction.R00836,reaction,UDP-glucose:D-glucose-6-phosphate 1-alpha-D-glucosyltransferase,false,informative,1
reaction.R00837,reaction,"alpha,alpha-trehalose-6-phosphate phosphoglucohydrolase",false,informative,1
reaction.R00839,reaction,6-phospho-beta-D-glucosyl-(1->4)-D-glucose 6-phosphoglucohydrolase,false,informative,1
reaction.R00842,reaction,sn-glycerol-3-phosphate:NAD+ 2-oxidoreductase,false,informative,1
reaction.R00844,reaction,sn-glycerol-3-phosphate:NADP+ 2-oxidoreductase,false,informative,1
reaction.R00847,reaction,ATP:glycerol 3-phosphotransferase,false,informative,1
reaction.R00848,reaction,sn-glycerol-3-phosphate:(acceptor) 2-oxidoreductase,false,informative,1
reaction.R00849,reaction,sn-glycerol 3-phosphate:quinone oxidoreductase,false,informative,1
reaction.R00977,reaction,"5,6-dihydrouracil:NAD+ oxidoreductase",false,informative,1
reaction.R00985,reaction,chorismate pyruvate-lyase (amino-accepting; anthranilate-forming),false,informative,1
reaction.R00986,reaction,chorismate pyruvate-lyase (amino-accepting),false,informative,1
reaction.R00994,reaction,"(2R,3S)-3-methylmalate:NAD+ oxidoreductase",false,informative,1
reaction.R00996,reaction,L-threonine ammonia-lyase (2-oxobutanoate-forming),false,informative,1
reaction.R00999,reaction,O-succinyl-L-homoserine succinate-lyase (deaminating; 2-oxobutanoate-forming),false,informative,1
reaction.R01010,reaction,glycerone phosphate phosphohydrolase,false,informative,1
reaction.R01012,reaction,phosphoenolpyruvate:glycerone phosphotransferase,false,informative,1
reaction.R01015,reaction,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase,false,informative,1
reaction.R01016,reaction,glycerone-phosphate phosphate-lyase (methylglyoxal-forming),false,informative,1
reaction.R01134,reaction,inosine-5'-phosphate:NADP+ oxidoreductase (aminating);,false,informative,1
reaction.R01135,reaction,IMP:L-aspartate ligase (GDP-forming),false,informative,1
reaction.R01137,reaction,ATP:dADP phosphotransferase,false,informative,1
reaction.R01138,reaction,dATP:pyruvate 2-O-phosphotransferase,false,informative,1
reaction.R01150,reaction,D-alanine:D-alanine ligase (ADP-forming),false,informative,1
reaction.R01154,reaction,acetyl-CoA:putrescine N-acetyltransferase,false,informative,1
reaction.R01155,reaction,putrescine:2-oxoglutarate aminotransferase,false,informative,1
reaction.R01157,reaction,agmatine amidinohydrolase,false,informative,1
