# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) Gene identifier assigned by RegulonDB
## (2) Gene name
## (3) Blattner number (bnumber) of the gene
## (4) Gene left end position in the genome
## (5) Gene right end position in the genome
## (6) DNA strand where the gene is coded
## (7) Product Id of the gene
## (8) Product name of the gene
## (9) Evidence that supports the existence of the gene
## (10) PMIDs list
## (11) Evidence confidence level (Confirmed, Strong, Weak)
## (12) All bnumber related to gene
## (13) Other database's id  related to gene
1)geneId	2)geneName	3)bnumber	4)leftEndPos	5)rightEndPos	6)strand	7)productId	8)productName	9)geneEvidences	10)genePMIDS	11)confidenceLevel	12)relatedBnumbers	13)otherDbsIds 
RDBECOLIGNC01458	trmO	b0195	218887	219594	reverse	RDBECOLIPDC01056	tRNA m<sup>6</sup>t<sup>6</sup>A37 methyltransferase			None		[KEIO:ECK0195+b0195+JW0191+yaeB][STRING:511145.b0195][ASAP:ABE-0000661][ECHOBASE:EB1466][OU-MICROARRAY:b0195][ECOCYC:EG11503][REFSEQ:b0195] 
RDBECOLIGNC01459	metQ	b0197	220113	220928	reverse	RDBECOLIPDC03497	L-methionine/D-methionine ABC transporter membrane anchored binding protein		12218041	None		[ASKA:ECK0197+b0197+JW0193+metQ][KEIO:ECK0197+b0197+JW0193+metQ][STRING:511145.b0197][ASAP:ABE-0000666][ECHOBASE:EB1467][OU-MICROARRAY:b0197][ECOCYC:EG11504][REFSEQ:b0197] 
RDBECOLIGNC01460	holE	b1842	1925108	1925338	forward	RDBECOLIPDC01057	DNA polymerase III subunit &theta;			None		[ASKA:ECK1843+b1842+JW1831+holE][KEIO:ECK1843+b1842+JW1831+holE][STRING:511145.b1842][ASAP:ABE-0006126][ECHOBASE:EB1468][OU-MICROARRAY:b1842][CGSC:31439][ECOCYC:EG11505][REFSEQ:b1842] 
RDBECOLIGNC01461	ftsH	b3178	3325001	3326935	reverse	RDBECOLIPDC01058	ATP-dependent zinc metalloprotease FtsH			None		[ASKA:ECK3167+b3178+JW3145+ftsH][MIM:614487][STRING:511145.b3178][ASAP:ABE-0010444][ECHOBASE:EB1469][CGSC:735][OU-MICROARRAY:b3178][ECOCYC:EG11506][REFSEQ:b3178] 
RDBECOLIGNC01462	rlmE	b3179	3327035	3327664	reverse	RDBECOLIPDC01059	23S rRNA 2'-<i>O</i>-ribose U2552 methyltransferase			None		[ASKA:ECK3168+b3179+JW3146+rlmE][KEIO:ECK3168+b3179+JW3146+rrmJ][STRING:511145.b3179][ASAP:ABE-0010447][ECHOBASE:EB1470][OU-MICROARRAY:b3179][CGSC:33511][ECOCYC:EG11507][REFSEQ:b3179] 
RDBECOLIGNC01463	sra	b1480	1555826	1555963	reverse	RDBECOLIPDC01060	ribosome-associated protein Sra			None		[ASKA:ECK1474+b1480+JW5962+sra][KEIO:ECK1474+b1480+JW5962+sra][STRING:511145.b1480][ASAP:ABE-0004935][ECHOBASE:EB1471][OU-MICROARRAY:b1480][CGSC:32198][ECOCYC:EG11508][REFSEQ:b1480] 
RDBECOLIGNC01464	mbiA	b0012	10830	11315	forward	RDBECOLIPDC01061	uncharacterized protein MbiA			None		[KEIO:ECK0012+b0012+JW5001+htgA][ASAP:ABE-0000040][ECHOBASE:EB4305][OU-MICROARRAY:b0012][CGSC:30233][ECOCYC:EG11509][REFSEQ:b0012] 
RDBECOLIGNC01465	ppk	b2501	2623044	2625110	forward	RDBECOLIPDC04063	polyphosphate kinase			None		[ASKA:ECK2497+b2501+JW2486+ppk][KEIO:ECK2497+b2501+JW2486+ppk][STRING:511145.b2501][ASAP:ABE-0008235][ECHOBASE:EB1472][OU-MICROARRAY:b2501][CGSC:32894][ECOCYC:EG11510][REFSEQ:b2501] 
RDBECOLIGNC01466	mogA	b0009	9306	9893	forward	RDBECOLIPDC01062	molybdopterin adenylyltransferase			None		[ASKA:bisD+b0009+ECK0009+mog][KEIO:ECK0009+b0009+JW0008+mog][STRING:511145.b0009][ASAP:ABE-0000030][ECHOBASE:EB1473][OU-MICROARRAY:b0009][CGSC:917][ECOCYC:EG11511][REFSEQ:b0009] 
RDBECOLIGNC01467	satP	b0010	9928	10494	reverse	RDBECOLIPDC01063	acetate/succinate:H<sup>+</sup> symporter			None		[ASKA:ECK0010+b0010+JW0009+yaaH][STRING:511145.b0010][ASAP:ABE-0000032][ECHOBASE:EB1474][OU-MICROARRAY:b0010][ECOCYC:EG11512][REFSEQ:b0010] 
RDBECOLIGNC01468	gltF	b3214	3361176	3361940	forward	RDBECOLIPDC01064	periplasmic protein GltF			None		[ASKA:ECK3204+b3214+JW3181+gltF][KEIO:ECK3204+b3214+JW3181+gltF][STRING:511145.b3214][ASAP:ABE-0010549][ECHOBASE:EB1476][OU-MICROARRAY:b3214][CGSC:18259][ECOCYC:EG11514][REFSEQ:b3214] 
RDBECOLIGNC01469	yhcA	b3215	3362112	3362786	forward	RDBECOLIPDC01065	putative fimbrial chaperone YhcA			None		[ASKA:ECK3205+b3215+JW3182+yhcA][KEIO:ECK3205+b3215+JW3182+yhcA][STRING:511145.b3215][ASAP:ABE-0010552][ECHOBASE:EB1477][ECOO157CYC:Z1537][OU-MICROARRAY:b3215][ECOCYC:EG11515][REFSEQ:b3215] 
RDBECOLIGNC01470	ycgB	b1188	1235709	1237241	reverse	RDBECOLIPDC01066	PF04293 family protein YcgB			None		[ASKA:ECK1176+b1188+JW1177+ycgB][KEIO:ECK1176+b1188+JW1177+ycgB][STRING:511145.b1188][ASAP:ABE-0003990][ECHOBASE:EB1478][OU-MICROARRAY:b1188][ECOCYC:EG11516][REFSEQ:b1188] 
RDBECOLIGNC01471	glpX	b3925	4114569	4115579	reverse	RDBECOLIPDC01067	fructose-1,6-bisphosphatase 2			None		[ASKA:ECK3917+b3925+JW3896+glpX][KEIO:ECK3917+b3925+JW3896+glpX][STRING:511145.b3925][ASAP:ABE-0012821][ECHOBASE:EB1479][OU-MICROARRAY:b3925][CGSC:30884][ECOCYC:EG11517][REFSEQ:b3925] 
RDBECOLIGNC01472	nikR	b3481	3618588	3618989	forward	RDBECOLIPDC01068	DNA-binding transcriptional repressor NikR		9882686	None		[ASKA:ECK3465+b3481+JW3446+nikR][KEIO:ECK3465+b3481+JW3446+nikR][STRING:511145.b3481][ASAP:ABE-0011366][ECHOBASE:EB1481][OU-MICROARRAY:b3481][ECOCYC:EG11519][REFSEQ:b3481] 
RDBECOLIGNC01473	yhhH	b3483	3623399	3623782	forward	RDBECOLIPDC01069	PF15631 family protein YhhH			None		[ASKA:ECK3467+b3483+JW3449+yhhH][KEIO:ECK3467+b3483+JW3449+yhhH][STRING:511145.b3483][ASAP:ABE-0011373][ECHOBASE:EB1482][OU-MICROARRAY:b3483][ECOCYC:EG11520][REFSEQ:b3483] 
RDBECOLIGNC01474	ybfA	b0699	729134	729340	forward	RDBECOLIPDC01070	DUF2517 domain-containing protein YbfA			None		[ASKA:ECK0688+b0699+JW0688+ybfA][KEIO:ECK0688+b0699+JW0688+ybfA][STRING:511145.b0699][ASAP:ABE-0002386][ECHOBASE:EB1483][OU-MICROARRAY:b0699][ECOCYC:EG11521][REFSEQ:b0699] 
RDBECOLIGNC01475	ybfB	b0702	733776	734102	forward	RDBECOLIPDC01071	uncharacterized protein YbfB			None		[ASKA:ECK0690+b0702+JW0691+ybfB][KEIO:ECK0690+b0702+JW0691+ybfB][STRING:511145.b0702][ASAP:ABE-0002398][ECHOBASE:EB1484][OU-MICROARRAY:b0702][ECOCYC:EG11522][REFSEQ:b0702] 
RDBECOLIGNC01476	ybfC	b0704	735650	736219	forward	RDBECOLIPDC01072	uncharacterized protein YbfC			None		[ASKA:ECK0692+b0704+JW0693+ybfC][KEIO:ECK0692+b0704+JW0693+ybfC][STRING:511145.b0704][ASAP:ABE-0002404][ECHOBASE:EB1485][OU-MICROARRAY:b0704][ECOCYC:EG11523][REFSEQ:b0704] 
RDBECOLIGNC01477	ybfD	b0706	738092	738853	forward	RDBECOLIPDC01073	H repeat-associated putative transposase YbfD			None		[ASKA:ECK0695+b0706+JW0696+ybfD][KEIO:ECK0695+b0706+JW0696+ybfD][STRING:511145.b0706][ASAP:ABE-0002411][ECHOBASE:EB1486][ECOO157CYC:Z0700][OU-MICROARRAY:b0706][ECOCYC:EG11524][REFSEQ:b0706] 
RDBECOLIGNC01478	yhhI	b3484	3624378	3625514	forward	RDBECOLIPDC01074	putative transposase			None		[ASKA:ECK3469+b3484+JW3451+yhhI][STRING:511145.b3484][ASAP:ABE-0011377][ECHOBASE:EB1487][OU-MICROARRAY:b3484][ECOCYC:EG11525][REFSEQ:b3484] 
RDBECOLIGNC01479	ydcC	b1460	1531816	1532952	forward	RDBECOLIPDC01075	H repeat-associated putative transposase YdcC			None		[ASKA:ECK1454+b1460+JW1455+ydcC][STRING:511145.b1460][ASAP:ABE-0004872][ECHOBASE:EB1488][ECOO157CYC:Z0700][OU-MICROARRAY:b1460][ECOCYC:EG11526][REFSEQ:b1460] 
RDBECOLIGNC01480	narP	b2193	2290500	2291147	forward	RDBECOLIPDC03861	DNA-binding transcriptional dual regulator NarP			None		[ASKA:ECK2185+b2193+JW2181+narP][KEIO:ECK2185+b2193+JW2181+narP][STRING:511145.b2193][ASAP:ABE-0007259][ECHOBASE:EB1489][OU-MICROARRAY:b2193][CGSC:32598][ECOCYC:EG11527][REFSEQ:b2193] 
RDBECOLIGNC01481	fabI	b1288	1350251	1351039	reverse	RDBECOLIPDC01690	enoyl-[acyl-carrier-protein] reductase			None		[ASKA:ECK1283+b1288+envM+fabI][STRING:511145.b1288][ASAP:ABE-0004327][ECHOBASE:EB1490][OU-MICROARRAY:b1288][CGSC:812][ECOCYC:EG11528][REFSEQ:b1288] 
RDBECOLIGNC01482	ftsN	b3933	4122380	4123339	reverse	RDBECOLIPDC01076	cell division protein FtsN			None		[ASKA:ECK3925+b3933+JW3904+ftsN][STRING:511145.b3933][ASAP:ABE-0012850][ECHOBASE:EB1491][OU-MICROARRAY:b3933][CGSC:34153][ECOCYC:EG11529][REFSEQ:b3933] 
RDBECOLIGNC01483	fadD	b1805	1888061	1889746	reverse	RDBECOLIPDC00040	long-chain-fatty-acid&mdash;CoA ligase			None		[ASKA:ECK1803+b1805+JW1794+fadD][KEIO:ECK1803+b1805+JW1794+fadD][STRING:511145.b1805][ASAP:ABE-0006005][ECHOBASE:EB1492][OU-MICROARRAY:b1805][CGSC:792][ECOCYC:EG11530][REFSEQ:b1805] 
RDBECOLIGNC01484	cfa	b1661	1741413	1742561	forward	RDBECOLIPDC00239	cyclopropane fatty acyl phospholipid synthase			None		[ASKA:ECK1657+b1661+JW1653+cfa][KEIO:ECK1657+b1661+JW1653+cfa][STRING:511145.b1661][ASAP:ABE-0005555][ECHOBASE:EB1493][OU-MICROARRAY:b1661][CGSC:10810][ECOCYC:EG11531][REFSEQ:b1661] 
RDBECOLIGNC01485	menC	b2261	2375000	2375962	reverse	RDBECOLIPDC03906	<i>o</i>-succinylbenzoate synthase			None		[ASKA:ECK2255+b2261+JW2256+menC][KEIO:ECK2255+b2261+JW2256+menC][STRING:511145.b2261][ASAP:ABE-0007473][ECHOBASE:EB1494][OU-MICROARRAY:b2261][CGSC:518][ECOCYC:EG11532][REFSEQ:b2261] 
RDBECOLIGNC01486	ychH	b1205	1258791	1259069	forward	RDBECOLIPDC01077	stress-induced protein			None		[ASKA:ECK1193+b1205+JW1196+ychH][KEIO:ECK1193+b1205+JW1196+ychH][STRING:511145.b1205][ASAP:ABE-0004049][ECHOBASE:EB1495][OU-MICROARRAY:b1205][ECOCYC:EG11533][REFSEQ:b1205] 
RDBECOLIGNC01487	ibpA	b3687	3867009	3867422	reverse	RDBECOLIPDC01078	small heat shock protein IbpA			None		[ASKA:ECK3679+b3687+JW3664+ibpA][KEIO:ECK3679+b3687+JW3664+ibpA][STRING:511145.b3687][ASAP:ABE-0012058][ECHOBASE:EB1496][OU-MICROARRAY:b3687][CGSC:33847][ECOCYC:EG11534][REFSEQ:b3687] 
RDBECOLIGNC01488	ibpB	b3686	3866469	3866897	reverse	RDBECOLIPDC01079	small heat shock protein IbpB			None		[ASKA:ECK3678+b3686+JW3663+ibpB][KEIO:ECK3678+b3686+JW3663+ibpB][STRING:511145.b3686][ASAP:ABE-0012054][ECHOBASE:EB1497][CGSC:33843][OU-MICROARRAY:b3686][ECOCYC:EG11535][REFSEQ:b3686] 
RDBECOLIGNC01489	yidE	b3685	3864612	3866273	reverse	RDBECOLIPDC01080	putative transport protein YidE			None		[ASKA:ECK3677+b3685+JW3662+yidE][KEIO:ECK3677+b3685+JW3662+yidE][STRING:511145.b3685][ASAP:ABE-0012051][ECHOBASE:EB1498][OU-MICROARRAY:b3685][ECOCYC:EG11536][REFSEQ:b3685] 
RDBECOLIGNC01490	yceH	b1067	1126157	1126804	forward	RDBECOLIPDC01081	DUF480 domain-containing protein YceH			None		[ASKA:ECK1052+b1067+JW1054+yceH][KEIO:ECK1052+b1067+JW1054+yceH][STRING:511145.b1067][ASAP:ABE-0003625][ECHOBASE:EB1499][OU-MICROARRAY:b1067][ECOCYC:EG11537][REFSEQ:b1067] 
RDBECOLIGNC01491	yfiC	b2575	2712027	2712764	reverse	RDBECOLIPDC01082	tRNA m<sup>6</sup>A37 methyltransferase			None		[ASKA:ECK2573+b2575+JW2559+yfiC][KEIO:ECK2573+b2575+JW2559+yfiC][STRING:511145.b2575][ASAP:ABE-0008473][ECHOBASE:EB1500][OU-MICROARRAY:b2575][ECOCYC:EG11538][REFSEQ:b2575] 
RDBECOLIGNC01492	pyrH	b0171	191855	192580	forward	RDBECOLIPDC04421	UMP kinase			None		[ASKA:ECK0170+b0171+JW0166+pyrH][STRING:511145.b0171][ASAP:ABE-0000582][ECHOBASE:EB1501][OU-MICROARRAY:b0171][CGSC:324][ECOCYC:EG11539][REFSEQ:b0171] 
RDBECOLIGNC01493	wrbA	b1004	1067112	1067708	reverse	RDBECOLIPDC03980	NAD(P)H:quinone oxidoreductase			None		[ASKA:ECK0995+b1004+JW0989+wrbA][KEIO:ECK0995+b1004+JW0989+wrbA][STRING:511145.b1004][ASAP:ABE-0003392][ECHOBASE:EB1502][OU-MICROARRAY:b1004][CGSC:31836][ECOCYC:EG11540][REFSEQ:b1004] 
RDBECOLIGNC01494	kup	b3747	3931316	3933184	forward	RDBECOLIPDC03431	K<sup>+</sup>:H<sup>+</sup> symporter Kup			None		[ASKA:ECK3741+b3747+JW5609+kup][KEIO:ECK3741+b3747+JW5609+trkD][STRING:511145.b3747][ASAP:ABE-0012251][ECHOBASE:EB1503][OU-MICROARRAY:b3747][CGSC:81][ECOCYC:EG11541][REFSEQ:b3747] 
RDBECOLIGNC01495	tesA	b0494	519139	519765	reverse	RDBECOLIPDC04351	multifunctional acyl-CoA thioesterase I and protease I and lysophospholipase L1			None		[ASKA:ECK0488+b0494+JW0483+tesA][KEIO:ECK0488+b0494+JW0483+tesA][STRING:511145.b0494][ASAP:ABE-0001713][ECHOBASE:EB1504][OU-MICROARRAY:b0494][CGSC:31102][ECOCYC:EG11542][REFSEQ:b0494] 
RDBECOLIGNC01496	hemE	b3997	4197716	4198780	forward	RDBECOLIPDC04425	uroporphyrinogen decarboxylase			None		[ASKA:ECK3989+b3997+JW3961+hemE][MIM:176100][STRING:511145.b3997][ASAP:ABE-0013066][ECHOBASE:EB1505][OU-MICROARRAY:b3997][CGSC:644][ECOCYC:EG11543][REFSEQ:b3997] 
RDBECOLIGNC01497	gadE	b3512	3658366	3658893	forward	RDBECOLIPDC01083	DNA-binding transcriptional activator GadE			None		[ASKA:ECK3496+b3512+JW3480+gadE][KEIO:ECK3496+b3512+JW3480+gadE][STRING:511145.b3512][ASAP:ABE-0011475][ECHOBASE:EB1506][OU-MICROARRAY:b3512][ECOCYC:EG11544][REFSEQ:b3512] 
RDBECOLIGNC01498	flgL	b1083	1140033	1140986	forward	RDBECOLIPDC01084	flagellar hook-filament junction protein 3			None		[ASKA:ECK1068+b1083+JW1070+flgL][KEIO:ECK1068+b1083+JW1070+flgL][STRING:511145.b1083][ASAP:ABE-0003666][ECHOBASE:EB1507][OU-MICROARRAY:b1083][CGSC:757][ECOCYC:EG11545][REFSEQ:b1083] 
RDBECOLIGNC01499	nadC	b0109	117752	118645	reverse	RDBECOLIPDC04103	quinolinate phosphoribosyltransferase (decarboxylating)			None		[ASKA:ECK0108+b0109+JW0105+nadC][KEIO:ECK0108+b0109+JW0105+nadC][STRING:511145.b0109][ASAP:ABE-0000374][ECHOBASE:EB1508][OU-MICROARRAY:b0109][CGSC:465][ECOCYC:EG11546][REFSEQ:b0109] 
RDBECOLIGNC01500	rnt	b1652	1728347	1728994	forward	RDBECOLIPDC01085	ribonuclease T			None		[ASKA:ECK1648+b1652+JW1644+rnt][KEIO:ECK1648+b1652+JW1644+rnt][STRING:511145.b1652][ASAP:ABE-0005523][ECHOBASE:EB1509][OU-MICROARRAY:b1652][CGSC:32271][ECOCYC:EG11547][REFSEQ:b1652] 
RDBECOLIGNC01501	lhr	b1653	1729087	1733703	forward	RDBECOLIPDC01086	ATP-dependent helicase/uracil glycosylase Lhr			None		[ASKA:ECK1649+b1653+JW1645+lhr][KEIO:ECK1649+b1653+JW1645+lhr][STRING:511145.b1653][ASAP:ABE-0005525][ECHOBASE:EB1510][OU-MICROARRAY:b1653][CGSC:35720][ECOCYC:EG11548][REFSEQ:b1653] 
RDBECOLIGNC01502	pepT	b1127	1185844	1187070	forward	RDBECOLIPDC01087	peptidase T			None		[ASKA:ECK1113+b1127+JW1113+pepT][KEIO:ECK1113+b1127+JW1113+pepT][STRING:511145.b1127][ASAP:ABE-0003800][ECHOBASE:EB1511][OU-MICROARRAY:b1127][CGSC:31914][ECOCYC:EG11549][REFSEQ:b1127] 
RDBECOLIGNC01503	hypF	b2712	2835173	2837425	reverse	RDBECOLIPDC01088	carbamoyl--[HypE] ligase			None		[ASKA:ECK2707+b2712+JW5433+hypF][KEIO:ECK2707+b2712+JW5433+hypF][STRING:511145.b2712][ASAP:ABE-0008915][ECHOBASE:EB1512][OU-MICROARRAY:b2712][CGSC:18232][ECOCYC:EG11551][REFSEQ:b2712] 
RDBECOLIGNC01504	hydN	b2713	2837578	2838105	reverse	RDBECOLIPDC01089	putative electron transport protein HydN			None		[ASKA:ECK2708+b2713+JW2683+hydN][KEIO:ECK2708+b2713+JW2683+hydN][STRING:511145.b2713][ASAP:ABE-0008919][ECHOBASE:EB1513][OU-MICROARRAY:b2713][CGSC:33521][ECOCYC:EG11552][REFSEQ:b2713] 
RDBECOLIGNC01505	glmM	b3176	3322733	3324070	reverse	RDBECOLIPDC04039	phosphoglucosamine mutase			None		[ASKA:ECK3165+b3176+JW3143+glmM][STRING:511145.b3176][ASAP:ABE-0010439][ECHOBASE:EB1514][OU-MICROARRAY:b3176][CGSC:38690][ECOCYC:EG11553][REFSEQ:b3176] 
RDBECOLIGNC01506	stpA	b2669	2798091	2798495	reverse	RDBECOLIPDC01090	DNA-binding transcriptional repressor StpA with RNA chaperone activity			None		[ASKA:ECK2663+b2669+JW2644+stpA][KEIO:ECK2663+b2669+JW2644+stpA][STRING:511145.b2669][ASAP:ABE-0008788][ECHOBASE:EB1515][OU-MICROARRAY:b2669][CGSC:34492][ECOCYC:EG11554][REFSEQ:b2669] 
RDBECOLIGNC01507	yaaJ	b0007	6529	7959	reverse	RDBECOLIPDC04442	putative transporter YaaJ			None		[ASKA:ECK0007+b0007+JW0006+yaaJ][KEIO:ECK0007+b0007+JW0006+yaaJ][STRING:511145.b0007][ASAP:ABE-0000020][ECHOBASE:EB1516][OU-MICROARRAY:b0007][ECOCYC:EG11555][REFSEQ:b0007] 
RDBECOLIGNC01508	talB	b0008	8238	9191	forward	RDBECOLIPDC04371	transaldolase B			None		[ASKA:ECK0008+b0008+JW0007+talB][KEIO:ECK0008+b0008+JW0007+talB][MIM:606003][STRING:511145.b0008][ASAP:ABE-0000027][ECHOBASE:EB1517][OU-MICROARRAY:b0008][CGSC:36818][ECOCYC:EG11556][REFSEQ:b0008] 
RDBECOLIGNC01509	caiD	b0036	35377	36162	reverse	RDBECOLIPDC00229	crotonobetainyl-CoA hydratase			None		[ASKA:ECK0037+b0036+JW0035+caiD][KEIO:ECK0037+b0036+JW0035+caiD][STRING:511145.b0036][ASAP:ABE-0000130][ECHOBASE:EB1518][OU-MICROARRAY:b0036][CGSC:36831][ECOCYC:EG11557][REFSEQ:b0036] 
RDBECOLIGNC01510	caiC	b0037	36271	37824	reverse	RDBECOLIPDC00219	carnitine&mdash;CoA ligase			None		[ASKA:ECK0038+b0037+JW0036+caiC][KEIO:ECK0038+b0037+JW0036+caiC][STRING:511145.b0037][ASAP:ABE-0000133][ECHOBASE:EB1519][OU-MICROARRAY:b0037][CGSC:36828][ECOCYC:EG11558][REFSEQ:b0037] 
RDBECOLIGNC01511	caiB	b0038	37898	39115	reverse	RDBECOLIPDC00228	&gamma;-butyrobetainyl-CoA:carnitine CoA transferase			None		[ASKA:ECK0039+b0038+JW0037+caiB][KEIO:ECK0039+b0038+JW0037+caiB][STRING:511145.b0038][ASAP:ABE-0000136][ECHOBASE:EB1520][OU-MICROARRAY:b0038][CGSC:36800][ECOCYC:EG11559][REFSEQ:b0038] 
RDBECOLIGNC01512	caiA	b0039	39244	40386	reverse	RDBECOLIPDC00273	crotonobetainyl-CoA reductase			None		[ASKA:ECK0040+b0039+JW0038+caiA][KEIO:ECK0040+b0039+JW0038+caiA][STRING:511145.b0039][ASAP:ABE-0000139][ECHOBASE:EB1521][OU-MICROARRAY:b0039][CGSC:36825][ECOCYC:EG11560][REFSEQ:b0039] 
RDBECOLIGNC01513	caiT	b0040	40417	41931	reverse	RDBECOLIPDC00221	L-carnitine:&gamma;-butyrobetaine antiporter			None		[ASKA:ECK0041+b0040+JW0039+caiT][KEIO:ECK0041+b0040+JW0039+caiT][STRING:511145.b0040][ASAP:ABE-0000141][ECHOBASE:EB1522][OU-MICROARRAY:b0040][CGSC:36822][ECOCYC:EG11561][REFSEQ:b0040] 
RDBECOLIGNC01514	fixA	b0041	42403	43173	forward	RDBECOLIPDC01091	putative electron transfer flavoprotein FixA		7815937	None		[ASKA:ECK0042+b0041+JW0040+fixA][KEIO:ECK0042+b0041+JW0040+fixA][MIM:231680][STRING:511145.b0041][ASAP:ABE-0000145][ECHOBASE:EB1523][OU-MICROARRAY:b0041][ECOCYC:EG11562][REFSEQ:b0041] 
RDBECOLIGNC01515	fixB	b0042	43188	44129	forward	RDBECOLIPDC01092	putative electron transfer flavoprotein FixB			None		[ASKA:ECK0043+b0042+JW0041+fixB][KEIO:ECK0043+b0042+JW0041+fixB][MIM:231680][STRING:511145.b0042][ASAP:ABE-0000147][ECHOBASE:EB1524][OU-MICROARRAY:b0042][ECOCYC:EG11563][REFSEQ:b0042] 
RDBECOLIGNC01516	fixC	b0043	44180	45466	forward	RDBECOLIPDC01093	putative oxidoreductase FixC			None		[ASKA:ECK0044+b0043+JW0042+fixC][KEIO:ECK0044+b0043+JW0042+fixC][STRING:511145.b0043][ASAP:ABE-0000149][ECHOBASE:EB1525][OU-MICROARRAY:b0043][ECOCYC:EG11564][REFSEQ:b0043] 
RDBECOLIGNC01517	fixX	b0044	45463	45750	forward	RDBECOLIPDC01094	putative ferredoxin FixX			None		[ASKA:ECK0045+b0044+JW0043+fixX][KEIO:ECK0045+b0044+JW0043+fixX][STRING:511145.b0044][ASAP:ABE-0000151][ECHOBASE:EB1526][OU-MICROARRAY:b0044][ECOCYC:EG11565][REFSEQ:b0044] 
RDBECOLIGNC01518	yaaU	b0045	45807	47138	forward	RDBECOLIPDC04443	putative transporter YaaU			None		[ASKA:ECK0046+b0045+JW0044+yaaU][KEIO:ECK0046+b0045+JW0044+yaaU][STRING:511145.b0045][ASAP:ABE-0000156][ECHOBASE:EB1527][OU-MICROARRAY:b0045][ECOCYC:EG11566][REFSEQ:b0045] 
RDBECOLIGNC01519	kefF	b0046	47246	47776	forward	RDBECOLIPDC01095	regulator of KefC-mediated potassium transport and quinone oxidoreductase			None		[ASKA:ECK0047+b0046+JW0045+kefF][KEIO:ECK0047+b0046+JW0045+kefF][STRING:511145.b0046][ASAP:ABE-0000159][ECHOBASE:EB1528][OU-MICROARRAY:b0046][ECOCYC:EG11568][REFSEQ:b0046] 
RDBECOLIGNC01520	lptD	b0054	54755	57109	reverse	RDBECOLIPDC01096	lipopolysaccharide assembly protein LptD			None		[ASKA:ECK0055+b0054+JW0053+lptD][STRING:511145.b0054][ASAP:ABE-0000183][ECHOBASE:EB1529][OU-MICROARRAY:b0054][CGSC:36754][ECOCYC:EG11569][REFSEQ:b0054] 
RDBECOLIGNC01521	djlA	b0055	57364	58179	forward	RDBECOLIPDC01097	co-chaperone protein DjlA			None		[ASKA:ECK0056+b0055+JW0054+djlA][KEIO:ECK0056+b0055+JW0054+djlA][STRING:511145.b0055][ASAP:ABE-0000187][ECHOBASE:EB1530][OU-MICROARRAY:b0055][ECOCYC:EG11570][REFSEQ:b0055] 
RDBECOLIGNC01522	yabI	b0065	71351	72115	forward	RDBECOLIPDC01098	DedA family protein YabI			None		[ASKA:ECK0066+b0065+JW5005+yabI][KEIO:ECK0066+b0065+JW5005+yabI][STRING:511145.b0065][ASAP:ABE-0000241][ECHOBASE:EB1531][OU-MICROARRAY:b0065][ECOCYC:EG11571][REFSEQ:b0065] 
RDBECOLIGNC01523	thiQ	b0066	72229	72927	reverse	RDBECOLIPDC04294	thiamine ABC transporter ATP binding subunit			None		[ASKA:ECK0067+b0066+JW0065+thiQ][KEIO:ECK0067+b0066+JW0065+thiQ][STRING:511145.b0066][ASAP:ABE-0000244][ECHOBASE:EB1532][OU-MICROARRAY:b0066][ECOCYC:EG11572][REFSEQ:b0066] 
RDBECOLIGNC01524	thiP	b0067	72911	74521	reverse	RDBECOLIPDC04293	thiamine ABC transporter membrane subunit			None		[ASKA:ECK0068+b0067+JW0066+thiP][KEIO:ECK0068+b0067+JW0066+thiP][STRING:511145.b0067][ASAP:ABE-0000246][ECHOBASE:EB1533][OU-MICROARRAY:b0067][ECOCYC:EG11573][REFSEQ:b0067] 
RDBECOLIGNC01525	thiB	b0068	74497	75480	reverse	RDBECOLIPDC04292	thiamine ABC transporter periplasmic binding protein			None		[ASKA:ECK0069+b0068+JW0067+thiB][KEIO:ECK0069+b0068+JW0067+tbpA][STRING:511145.b0068][ASAP:ABE-0000249][ECHOBASE:EB1534][OU-MICROARRAY:b0068][CGSC:34691][ECOCYC:EG11574][REFSEQ:b0068] 
RDBECOLIGNC01526	leuD	b0071	78848	79453	reverse	RDBECOLIPDC03443	3-isopropylmalate dehydratase subunit LeuD			None		[ASKA:ECK0073+b0071+JW0070+leuD][KEIO:ECK0073+b0071+JW0070+leuD][STRING:511145.b0071][ASAP:ABE-0000259][ECHOBASE:EB1535][OU-MICROARRAY:b0071][CGSC:569][ECOCYC:EG11575][REFSEQ:b0071] 
