# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) sigmaName. Sigma Name
## (2) regulatedName. TU regulated by the Sigma Factor (regulated TU)
## (3) function. Regulatory Function of the Sigma on the regulated TU (+ activator, - repressor, -+ dual, ? unknown)
## (4)promoterEvidences. Evidence that supports the regulation the sigma on the promoter and the promoter evidences
## (5) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed[C], Strong[S], Weak[W], Unknown[?])
1)sigmaName	2)regulatedName	3)function	4)promoterEvidence	5)confidenceLevel 
sigma70	dam-rpe-gph-trpS[damp2]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	damX-dam-rpe-gph-trpS[damXp]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	dapA-nlpB[dapAp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	W 
sigma70	dapB[dapBp1]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	dapB[dapBp2]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	dapD[dapDp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	dapE-ypfN[dapEp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA]	W 
sigma70	dctA[dctAp]	+	[EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS,COMP-AINF]	W 
sigma70	dcuA[dcuAp1]	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	S 
sigma70	dcuB-fumB[dcuBp1]	+	[COMP-HINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	? 
sigma70	dcuD[dcuDp1]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	dcuR[dcuRp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	dcuSR[dcuSp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	decR[decRp]	+	[COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	def-fmt[defp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	degQ[degQp]	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	degS[degSp]	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	deoBD[deoBp]	+	[COMP-HINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	deoCABD[deoCp1]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	deoCABD[deoCp2]	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	W 
sigma70	dgcZ[dgcZp]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP]	C 
sigma70	dgoRKADT[dgoRp]	+	[COMP-AINF,EXP-IDA,COMP-AINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	dicB-ydfDE-insD-intQ[dicBp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-TAS]	W 
sigma70	dicC-ydfXW[dicCp]	+	[COMP-HINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	dinB-yafNOP[dinBp]	+	[COMP-AINF,EXP-IEP,COMP-AINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	dinG-ybiB[dinGp]	+	[COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	dinI[dinIp]	+	[COMP-HINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP]	S 
sigma70	dinJ-yafQ[dinJp]	+	[COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	dinQ[dinQp]	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	dksA-gluQ[dksAp3]	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	dksA-yadB[dksAp2]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	dmsABC[dmsAp1]	+	[AS-NAS,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	dmsC[dmsCp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-HTP-HEP-RNA-SEQ]	S 
sigma70	dnaAN-recF[dnaAp2]	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	dnaN-recF[dnaNp1]	+	[COMP-HINF,EXP-IMP,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	S 
sigma70	dnaN-recF[dnaNp2]	+	[COMP-HINF,EXP-IMP,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	S 
sigma70	dnaN-recF[dnaNp3]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	S 
sigma70	dnaN-recF[dnaNp4]	+	[COMP-HINF,EXP-IMP,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	S 
sigma70	dppABCDF[dppAp]	+	[COMP-HINF,COMP-AINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	C 
sigma70	dps[dpsp]	+	[EXP-IEP,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	dsbA[dsbAp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	dsdA[dsdAp]	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-S1]	W 
sigma70	dsdC[dsdCp]	+	[COMP-AINF-POSITIONAL-IDENTIFICATION,COMP-AINF]	W 
sigma70	dsdXA[dsdXp]	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	dsrA[dsrAp]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	dusB-fis[dusBp]	+	[COMP-HINF,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	C 
sigma70	dut-slmA[dutp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	ebgAC[ebgAp]	+	[COMP-AINF-POSITIONAL-IDENTIFICATION,COMP-AINF]	W 
sigma70	ecpA[ecpAp]	+	[COMP-AINF]	W 
sigma70	edd-eda[eddp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	efeU[efeUp]	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	efp[efpp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	emrRAB[mprAp]	+	[EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	eno[enop4]	+	[COMP-HINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP]	W 
sigma70	eno[enop7]	+	[COMP-HINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP]	W 
sigma70	entCEBA-ybdB[entCp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS,EXP-IMP]	W 
sigma70	entS[entSp1]	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	entS[entSp2]	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	epd-pgk-fbaA[epdp]	+	[COMP-HINF,COMP-AINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	C 
sigma70	epd-pgk[epdp]	+	[COMP-HINF,COMP-AINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	C 
sigma70	eptB[eptBp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	esrE[esrEp]	+	[COMP-HINF,EXP-IMP-SITE-MUTATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	evgLAS[evgLp2]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	exbBD[exbBp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	exuR[exuRp2]	+	[EXP-IDA,EXP-IPI,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	fabA[fabAp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	fabB[fabBp]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	fadBA[fadBp]	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	fadD-sroD[fadDp]	+	[EXP-IEP,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	fadIJ[fadIp]	+	[COMP-AINF-POSITIONAL-IDENTIFICATION,COMP-AINF]	W 
sigma70	fadR[fadRp1]	+	[COMP-HINF,COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	fdnGHI[fdnGp]	+	[COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	feaB[feaBp1]	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	feaB[feaBp2]	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	feaR[feaRp1]	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	feaR[feaRp2]	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	feaR[feaRp3]	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	fecIR[fecIp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING]	C 
sigma70	feoABC[feoAp]	+	[COMP-HINF,COMP-AINF-POSITIONAL-IDENTIFICATION,COMP-AINF]	W 
sigma70	fepA-entD[fepAp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	fepB[fepBp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IMP]	S 
sigma70	fepDGC[fepDp1]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	fepDGC[fepDp2]	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	fes-ybdZ-entF-fepE[fesp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	fhuACDB[fhuAp]	+	[COMP-AINF-POSITIONAL-IDENTIFICATION,COMP-AINF]	W 
sigma70	fhuF[fhuFp1]	+	[COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP]	C 
sigma70	fhuF[fhuFp2]	+	[COMP-HINF,COMP-HINF-POSITIONAL-IDENTIFICATION,COMP-AINF]	W 
sigma70	fimAICDFGH[fimAp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	fimB[fimBp1]	+	[COMP-HINF,COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	fimE[fimEp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	fiu[fiup]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	fixABCX[fixAp]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	fldB[fldBp]	+	[EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	flgAMN[flgAp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	flgBCDEFGHIJ[flgBp]	+	[COMP-HINF,EXP-IDA,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	flhBAE[flhBp]	+	[EXP-IDA,AS-TAS,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	flhDC[flhDp]	+	[EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	fliAZY[fliAp1]	+	[EXP-IDA,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	fliDST[fliDp2]	+	[COMP-HINF,EXP-IDA,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	fliE[fliEp1]	+	[COMP-HINF,EXP-IDA,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	fliFGHIJK[fliFp1]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	fliLMNOPQR[fliLp1]	+	[EXP-IDA,COMP-AINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	fnrS[fnrSp]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	fnr[fnrp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	focA-pflB[focAp1]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	focA-pflB[focAp2]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	focA-pflB[focAp3]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	folA[folAp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	folE-yeiB[folEp]	+	[COMP-AINF,COMP]	W 
sigma70	fpr[fprp]	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,COMP-AINF]	W 
sigma70	frc[frcp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	frdABCD[frdAp]	+	[COMP-HINF,COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	frlABCDR[frlAp1]	+	[COMP-AINF,EXP-IMP]	W 
sigma70	frlR[frlRp1]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-HTP-HEP-RNA-SEQ]	S 
sigma70	frlR[frlRp2]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-HTP-HEP-RNA-SEQ]	S 
sigma70	frr[frrp]	+	[COMP-HINF,EXP-IDA,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	? 
sigma70	frsA[frsAp]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	fruBKA[fruBp]	+	[COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	ftnA[ftnAp]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	ftnB[ftnBp2]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	ftsAZ[ftsAp1]	+	[COMP-HINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	ftsK[ftsKp1]	+	[EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	ftsK[ftsKp2]	+	[COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	ftsQAZ[ftsQp1]	+	[EXP-IDA,COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	fucAO[fucAp]	+	[COMP-HINF-SIMILAR-TO-CONSENSUS,COMP-AINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	fucO[fucOp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	fucPIKUR[fucPp]	+	[AS-NAS,COMP-AINF]	W 
sigma70	fucU[fucUp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-HTP-HEP-RNA-SEQ]	S 
sigma70	fumAC[fumAp]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	fumA[fumAp]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	fumB[fumBp]	+	[COMP-AINF,COMP]	W 
sigma70	fumC[fumCp1]	+	[AS-TAS,COMP-HINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	fur[furpa]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	fur[furpb]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	gabDTP[gabDp1]	+	[COMP-HINF,EXP-IEP,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS,COMP-AINF]	W 
sigma70	gadAX[gadAp]	+	[EXP-IEP,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	gadBC[gadBp]	+	[EXP-IEP,COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	gadE-mdtEF[gadEp4]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	gadEF[gadEp3]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IEP]	S 
sigma70	galETKM[galEp1]	+	[EXP-IDA,COMP-HINF-SIMILAR-TO-CONSENSUS,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	C 
sigma70	galETKM[galEp2]	+	[COMP-HINF,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	C 
sigma70	galETK[galEp1]	+	[EXP-IDA,COMP-HINF-SIMILAR-TO-CONSENSUS,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	C 
sigma70	galETK[galEp2]	+	[COMP-HINF,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	C 
sigma70	galET[galEp1]	+	[EXP-IDA,COMP-HINF-SIMILAR-TO-CONSENSUS,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	C 
sigma70	galET[galEp2]	+	[COMP-HINF,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	C 
sigma70	galE[galEp1]	+	[EXP-IDA,COMP-HINF-SIMILAR-TO-CONSENSUS,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	C 
sigma70	galE[galEp2]	+	[COMP-HINF,EXP-IDA-RNA-POLYMERASE-FOOTPRINTING,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	C 
sigma70	galP[galPp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,AS-NAS,COMP-HINF-POSITIONAL-IDENTIFICATION]	S 
sigma70	galR[galRp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	galS[galSp]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	gapA[gapAp1]	+	[COMP-HINF,COMP-AINF,EXP-IMP,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	C 
sigma70	gapA[gapAp3]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	gapA[gapAp4]	+	[COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	garPLRK-rnpB[garPp]	+	[COMP-AINF,IC,COMP-AINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	gatYZABCD[gatYp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	gcd[gcdp1]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	gcl-hyi-glxR-ybbVW-allB-ybbY-glxK[gclp]	+	[COMP-AINF,COMP-AINF-POSITIONAL-IDENTIFICATION]	W 
sigma70	gcvA[gcvAp]	+	[AS-HYPO,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	gcvB[gcvBp]	+	[EXP-IDA-TRANSCRIPTION-INIT-MAPPING,COMP-AINF]	S 
sigma70	gcvR[gcvRp1]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS,EXP-IMP]	W 
sigma70	gcvR[gcvRp2]	+	[COMP-HINF,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
sigma70	gcvTHP[gcvTp]	+	[COMP-AINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	gdhA[gdhAp]	+	[COMP-AINF,EXP-IDA-HPT-TRANSCR-INIT-M-RACE-MAP,COMP-HINF-POSITIONAL-IDENTIFICATION,EXP-IDA-TRANSCRIPTION-INIT-MAPPING,EXP-IMP]	C 
sigma70	gfcA[gfcAp]	+	[IC,COMP-HINF,EXP-IDA-TRANSCRIPTION-INIT-MAPPING]	S 
sigma70	glcC[glcCp]	+	[COMP-HINF,COMP-AINF,COMP-HINF-POSITIONAL-IDENTIFICATION,EV-EXP-IDA-TRANSCRIPTION-INIT-MAPPING-PRIMER-EXTENSION-TSS]	W 
