# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) tuId. Transcription Unit identifier assigned by RegulonDB
## (2) tuName. Transcription unit name 
## (3) operonId. Operon Id containing the transcription unit
## (4) operonName. Operon name containing the transcription unit
## (5) tuGenes. Name of the gene(s) contained in the transcription unit
## (6) promoterId. Promoter Id
## (7) promoterName. Promoter Name
## (8) terminatorIds. Ids of the terminators associated to transcription unit
## (9) tuEvidence. Evidence that supports the existence of the transcription unit
## (10) addEvidence. Additive Evidence [CV(EvidenceCode1/EvidenceCodeN)|Confidence Level]
## (11) confidenceLevel. TU confidence level (Values: Confirmed, Strong, Weak)
## (12) PMIDs. PMIDs associated to object
1)tuId	2)tuName	3)operonId	4)operonName	5)tuGenes	6)promoterId	7)promoterName	8)terminatorIds	9)tuEvidence	10)addEvidence	11)confidenceLevel	12)PMIDs 
RDBECOLITUC01135	rsmD-yhhL	RDBECOLIOPC02308	rsmD-yhhL	rsmD;yhhL				COMP-AINF:W		W	 
RDBECOLITUC01136	yhhN	RDBECOLIOPC01884	yhhN	yhhN				COMP-AINF:W		W	 
RDBECOLITUC01137	yhhQ	RDBECOLIOPC00458	yhhQ	yhhQ				COMP-AINF:W		W	 
RDBECOLITUC01138	dcrB	RDBECOLIOPC01334	dcrB	dcrB				COMP-AINF:W		W	 
RDBECOLITUC01139	yhhT	RDBECOLIOPC00773	yhhT	yhhT				COMP-AINF:W		W	 
RDBECOLITUC01140	acpT	RDBECOLIOPC00110	acpT	acpT				COMP-AINF:W		W	 
RDBECOLITUC01141	rhsB	RDBECOLIOPC02528	rhsB	rhsB				COMP-AINF:W		W	 
RDBECOLITUC01142	yhhH	RDBECOLIOPC02561	yhhH	yhhH				COMP-AINF:W		W	 
RDBECOLITUC01143	yrhC	RDBECOLIOPC00235	yrhC	yrhC				COMP-AINF:W		W	 
RDBECOLITUC01144	yhhI	RDBECOLIOPC01478	yhhI	yhhI				COMP-AINF:W		W	 
RDBECOLITUC01145	yhiI-rbbA-yhhJ	RDBECOLIOPC00706	yhiI-rbbA-yhhJ	yhhJ;rbbA;yhiI				COMP-AINF:W		W	 
RDBECOLITUC01146	yhiJ	RDBECOLIOPC01659	yhiJ	yhiJ				COMP-AINF:W		W	 
RDBECOLITUC01147	yhiL	RDBECOLIOPC00376	yhiL	yhiL	RDBECOLIPMC03038	yhiLp		COMP-AINF:W		W	 
RDBECOLITUC01148	dtpB	RDBECOLIOPC01090	dtpB	dtpB				COMP-AINF:W		W	 
RDBECOLITUC01149	prlC-yhiQ	RDBECOLIOPC01219	prlC-yhiQ	rsmJ;prlC	RDBECOLIPMC03159	prlCp		EXP-IEP-COREGULATION:W;COMP-AINF:W		W	16818608 
RDBECOLITUC01150	rlmJ	RDBECOLIOPC02169	rlmJ	rlmJ	RDBECOLIPMC00171	rlmJp		COMP-AINF:W		W	31964733 
RDBECOLITUC01151	yhiS	RDBECOLIOPC01254	yhiS	yhiS				COMP-AINF:W		W	 
RDBECOLITUC01152	yhiD	RDBECOLIOPC02925	hdeAB-yhiD	yhiD				COMP-AINF:W		W	 
RDBECOLITUC01153	mdtEF	RDBECOLIOPC02817	gadEF-mdtEF	mdtE;mdtF	RDBECOLIPMC00243	mdtEp1		COMP-AINF:W;IC-ADJ-GENES-SAME-BIO-PROCESS:W		W	15686558;30389436;31186337 
RDBECOLITUC01154	ccp	RDBECOLIOPC01116	ccp	ccp	RDBECOLIPMC03096	ccpp		COMP-AINF:W		W	17464064;40049517 
RDBECOLITUC01155	yhjC	RDBECOLIOPC00511	yhjC	rcdB	RDBECOLIPMC00329	yhjCp		COMP-AINF:W		W	 
RDBECOLITUC01156	yhjD	RDBECOLIOPC00587	yhjD	yhjD				COMP-AINF:W		W	31964733 
RDBECOLITUC01157	yhjE	RDBECOLIOPC02458	yhjE	yhjE				COMP-AINF:W		W	 
RDBECOLITUC01158	yhjG	RDBECOLIOPC02212	yhjG	yhjG	RDBECOLIPMC03193	yhjGp		EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IEP:W;COMP-AINF:W		W	16862137;21398637 
RDBECOLITUC01159	pdeK	RDBECOLIOPC02007	pdeK	pdeK				COMP-AINF:W		W	 
RDBECOLITUC01160	bcsEFG	RDBECOLIOPC00189	bcsEFG	bcsE;bcsF;bcsG	RDBECOLIPMC02515	bcsEp1		COMP-AINF:W		W	 
RDBECOLITUC01161	rdlD	RDBECOLIOPC02357	rdlD	rdlD	RDBECOLIPMC03108	rdlDp		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;COMP-AINF:W		S	12123448 
RDBECOLITUC01162	yhjV	RDBECOLIOPC00036	yhjV	yhjV				COMP-AINF:W		W	 
RDBECOLITUC01163	eptB	RDBECOLIOPC00778	eptB	eptB	RDBECOLIPMC00345	eptBp		COMP-AINF:W		W	23659637 
RDBECOLITUC01164	yhjY	RDBECOLIOPC00175	yhjY	yhjY				COMP-AINF:W		W	 
RDBECOLITUC01165	tag-yiaC	RDBECOLIOPC01444	tag-yiaC	tag;yiaC				COMP-AINF:W		W	 
RDBECOLITUC01166	yiaD	RDBECOLIOPC02410	yiaD	yiaD				COMP-AINF:W		W	 
RDBECOLITUC01167	ghrB	RDBECOLIOPC02164	ghrB	ghrB				COMP-AINF:W		W	 
RDBECOLITUC01168	ysaB	RDBECOLIOPC00525	ysaB	ysaB				COMP-AINF:W		W	 
RDBECOLITUC01169	yiaA	RDBECOLIOPC02197	yiaA	yiaA	RDBECOLIPMC03255	yiaAp		COMP-AINF:W		W	 
RDBECOLITUC01170	yiaB	RDBECOLIOPC00506	yiaB	yiaB				COMP-AINF:W		W	 
RDBECOLITUC01171	avtA	RDBECOLIOPC02221	avtA	avtA	RDBECOLIPMC00173	avtAp		COMP-AINF:W		W	20729367 
RDBECOLITUC01172	ysaA	RDBECOLIOPC00909	ysaA	ysaA				COMP-AINF:W		W	 
RDBECOLITUC01173	yiaWV	RDBECOLIOPC02460	yiaWV	yiaV;yiaW				COMP-AINF:W		W	 
RDBECOLITUC01174	yiaY	RDBECOLIOPC01277	yiaY	yiaY				COMP-AINF:W		W	 
RDBECOLITUC01175	yibF	RDBECOLIOPC00795	yibF	yibF	RDBECOLIPMC00174	yibFp		COMP-AINF:W		W	31964733 
RDBECOLITUC01176	rhsA-yibA	RDBECOLIOPC02735	rhsA-yibA	rhsA;yibA				COMP-AINF:W		W	 
RDBECOLITUC01177	yibJ	RDBECOLIOPC01923	yibJ	yibJ				COMP-AINF:W		W	 
RDBECOLITUC01178	yibG	RDBECOLIOPC02442	yibG	yibG				COMP-AINF:W		W	 
RDBECOLITUC01179	yibIH	RDBECOLIOPC02000	yibIH	yibH;yibI				COMP-AINF:W		W	 
RDBECOLITUC01180	yibL	RDBECOLIOPC01824	yibL	yibL				COMP-AINF:W		W	 
RDBECOLITUC01181	trmL	RDBECOLIOPC00058	trmL	trmL				COMP-AINF:W		W	 
RDBECOLITUC01182	secB-gpsA	RDBECOLIOPC02753	yibN-grxC-secB-gpsA	gpsA;secB	RDBECOLIPMC02507	secBp		EXP-IMP-POLAR-MUTATION:S;COMP-AINF:W		S	9426138 
RDBECOLITUC01183	grxC	RDBECOLIOPC02753	yibN-grxC-secB-gpsA	grxC				COMP-AINF:W		W	 
RDBECOLITUC01184	yibN	RDBECOLIOPC02753	yibN-grxC-secB-gpsA	yibN				COMP-AINF:W		W	 
RDBECOLITUC01185	gpmM-envC-yibQ	RDBECOLIOPC02663	gpmM-envC-yibQ	gpmM;envC;yibQ	RDBECOLIPMC00175	gpmMp1		COMP-AINF:W		W	32385082 
RDBECOLITUC01186	yibD	RDBECOLIOPC01046	yibD	waaH	RDBECOLIPMC03123	yibDp1		COMP-AINF:W		W	 
RDBECOLITUC01187	htrL	RDBECOLIOPC01862	htrL	htrL				COMP-AINF:W		W	 
RDBECOLITUC01188	yicC	RDBECOLIOPC02234	yicC	yicC	RDBECOLIPMC00235	yicCp	RDBECOLITMC00073	EXP-IDA-BOUNDARIES-DEFINED:W;COMP-AINF:W		W	2664418 
RDBECOLITUC01189	dinD	RDBECOLIOPC00860	dinD	dinD	RDBECOLIPMC00236	dinDp		COMP-AINF:W		W	 
RDBECOLITUC01190	yicG	RDBECOLIOPC01520	yicG	yicG				COMP-AINF:W		W	 
RDBECOLITUC01191	gmk	RDBECOLIOPC01153	gmk	gmk	RDBECOLIPMC00268	gmkp		COMP-AINF:W		W	 
RDBECOLITUC01192	xanP	RDBECOLIOPC00367	xanP	xanP				COMP-AINF:W		W	34903045 
RDBECOLITUC01193	yicH	RDBECOLIOPC01695	yicH	yicH	RDBECOLIPMC00177	yicHp		COMP-AINF:W		W	 
RDBECOLITUC01194	selC	RDBECOLIOPC00166	selC	selC	RDBECOLIPMC00349	selCp		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;COMP-AINF:W		S	1650339;3062578 
RDBECOLITUC01195	setC	RDBECOLIOPC02373	setC	setC				COMP-AINF:W		W	 
RDBECOLITUC01196	yicL	RDBECOLIOPC00315	yicL	yicL				COMP-AINF:W		W	 
RDBECOLITUC01197	nepI	RDBECOLIOPC02080	nepI	nepI	RDBECOLIPMC03106	nepIp		EXP-IDA-BOUNDARIES-DEFINED:W;COMP-AINF:W		W	16040204 
RDBECOLITUC01198	yicN	RDBECOLIOPC00794	yicN	yicN				COMP-AINF:W		W	 
RDBECOLITUC01199	adeQ	RDBECOLIOPC00368	adeQ	adeQ				COMP-AINF:W		W	 
RDBECOLITUC01200	emrD	RDBECOLIOPC01583	emrD	emrD	RDBECOLIPMC00328	emrDp		COMP-AINF:W		W	34475859;17426813 
RDBECOLITUC01201	yidHGF	RDBECOLIOPC02228	yidHGF	yidF;yidG;yidH				COMP-AINF:W		W	 
RDBECOLITUC01202	yidKJ	RDBECOLIOPC01957	yidKJ	yidJ;yidK				COMP-AINF:W		W	 
RDBECOLITUC01203	glvCBG-ysdC	RDBECOLIOPC01399	glvCBG-ysdC	glvG;glvB;glvC				COMP-AINF:W		W	 
RDBECOLITUC01204	yidE	RDBECOLIOPC00679	yidE	yidE				COMP-AINF:W		W	 
RDBECOLITUC01205	dgoRKADT	RDBECOLIOPC01189	dgoRKADT	dgoT;dgoD;dgoA;dgoK;dgoR	RDBECOLIPMC02558	dgoRp		COMP-AINF:W		W	29728462 
RDBECOLITUC01206	yidA	RDBECOLIOPC01429	yidA	yidA				COMP-AINF:W		W	 
RDBECOLITUC01207	yidB	RDBECOLIOPC00740	yidB	yidB				COMP-AINF:W		W	 
RDBECOLITUC01208	mnmE	RDBECOLIOPC01723	mnmE	mnmE				COMP-AINF:W		W	 
RDBECOLITUC01209	mdtL	RDBECOLIOPC00841	mdtL	mdtL				COMP-AINF:W		W	 
RDBECOLITUC01210	yidZ	RDBECOLIOPC02459	yidZ	yidZ				COMP-AINF:W		W	 
RDBECOLITUC01211	yieH	RDBECOLIOPC02603	yieH	yieH				COMP-AINF:W		W	 
RDBECOLITUC01212	cbrB	RDBECOLIOPC02899	cbrBC	cbrB				COMP-AINF:W		W	 
RDBECOLITUC01213	cbrC	RDBECOLIOPC02899	cbrBC	cbrC				COMP-AINF:W		W	 
RDBECOLITUC01214	bglH-yieLK	RDBECOLIOPC01114	bglH-yieLK	yieK;yieL;bglH				COMP-AINF:W		W	 
RDBECOLITUC01215	mnmG-rsmG	RDBECOLIOPC02956	asnC-mioC-mnmG	rsmG;mnmG	RDBECOLIPMC02436	mnmGp		EXP-IMP-POLAR-MUTATION:S;COMP-AINF:W		S	22337945 
RDBECOLITUC01216	yihG	RDBECOLIOPC02267	yihG	yihG	RDBECOLIPMC00413	yihGp				None	 
RDBECOLITUC01217	mioC	RDBECOLIOPC02956	asnC-mioC-mnmG	mioC	RDBECOLIPMC00178	mioCp		COMP-AINF:W		W	2427203;2581696 
RDBECOLITUC01218	ravA-viaA	RDBECOLIOPC00364	ravA-viaA	viaA;ravA	RDBECOLIPMC00179	ravAp		EXP-IEP-COREGULATION:W;COMP-AINF:W		W	16301313;27979649 
RDBECOLITUC01219	kup	RDBECOLIOPC02779	kup	kup	RDBECOLIPMC00180	kupp1		COMP-AINF:W		W	 
RDBECOLITUC01220	yieP-hsrA	RDBECOLIOPC00829	yieP-hsrA	hsrA;yieP	RDBECOLIPMC02759	yiePp		COMP-AINF:W		W	31639222;32571968 
RDBECOLITUC01221	ppiC	RDBECOLIOPC01273	ppiC	ppiC	RDBECOLIPMC00183	ppiCp		COMP-AINF:W		W	 
RDBECOLITUC01222	yifN	RDBECOLIOPC02213	yifN	yifN				COMP-AINF:W		W	 
RDBECOLITUC01223	gpp	RDBECOLIOPC02252	gpp	gpp				COMP-AINF:W		W	 
RDBECOLITUC01224	rhlB	RDBECOLIOPC01197	rhlB	rhlB				COMP-AINF:W		W	34475859 
RDBECOLITUC01225	wecA-wzzE-wecBC-rffGHC-wecE-wzxE-wecF-wzyE-rffM	RDBECOLIOPC00370	wecA-wzzE-wecBC-rffGHC-wecE-wzxE-wecF-wzyE-rffM	wecA;wzzE;wecB;wecC;rffG;rffH;rffC;wecE;wzxE;wecF;wzyE;rffM	RDBECOLIPMC00311	rfep		COMP-AINF:W		W	 
RDBECOLITUC01226	yifK	RDBECOLIOPC00012	yifK	thrP				COMP-AINF:W		W	 
RDBECOLITUC01227	yzcX	RDBECOLIOPC02604	yzcX	yzcX				COMP-AINF:W		W	 
RDBECOLITUC01228	yifL-dapF-yigA-xerC-yigB	RDBECOLIOPC01168	yifL-dapF-yigA-xerC-yigB	lptM;dapF;yigA;xerC;yigB	RDBECOLIPMC00270	yifLp		COMP-AINF:W		W	 
RDBECOLITUC01229	yigGF	RDBECOLIOPC00993	yigGF	yigF;yigG				COMP-AINF:W		W	 
RDBECOLITUC01230	rarD	RDBECOLIOPC01358	rarD	rarD				COMP-AINF:W		W	 
RDBECOLITUC01231	yigI	RDBECOLIOPC00648	yigI	yigI	RDBECOLIPMC00184	yigIp		COMP-AINF:W		W	 
RDBECOLITUC01232	pldA	RDBECOLIOPC00193	pldA	pldA	RDBECOLIPMC00278	pldAp	RDBECOLITMC00084	EXP-IDA-BOUNDARIES-DEFINED:W;COMP-AINF:W		W	19383799;6397464 
RDBECOLITUC01233	recQ	RDBECOLIOPC00930	recQ	recQ	RDBECOLIPMC02542	recQp	RDBECOLITMC00179	COMP-AINF:W		W	 
RDBECOLITUC01234	rhtC	RDBECOLIOPC02450	rhtC	rhtC				COMP-AINF:W		W	 
RDBECOLITUC01235	pldB-yigL	RDBECOLIOPC01524	pldB-yigL	pldB;yigL				COMP-AINF:W		W	 
RDBECOLITUC01236	bioP	RDBECOLIOPC02398	bioP	bioP				COMP-AINF:W		W	 
RDBECOLITUC01237	rmuC	RDBECOLIOPC00507	rmuC	rmuC				COMP-AINF:W		W	34475859 
RDBECOLITUC01238	tatABC	RDBECOLIOPC02640	tatABC	tatA;tatB;tatC;tatD	RDBECOLIPMC02212	tatAp1		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;COMP-AINF:W		S	10747959;16980457;9546395;9649434 
RDBECOLITUC01239	tatD	RDBECOLIOPC02640	tatABC	tatD				COMP-AINF:W		W	 
RDBECOLITUC01240	ubiD	RDBECOLIOPC00780	ubiD	ubiD				COMP-AINF:W		W	 
RDBECOLITUC01241	fre	RDBECOLIOPC00969	fre	fre	RDBECOLIPMC00185	frep1		COMP-AINF:W		W	 
RDBECOLITUC01242	pepQ-yigZ-trkH-hemG	RDBECOLIOPC01664	pepQ-yigZ-trkH-hemG	pepQ;yigZ;trkH;hemG	RDBECOLIPMC00187	pepQp		COMP-AINF:W		W	 
RDBECOLITUC01243	yihD	RDBECOLIOPC01472	yihD	yihD	RDBECOLIPMC00188	yihDp		COMP-AINF:W		W	 
RDBECOLITUC01244	yihF	RDBECOLIOPC01594	yihF	yihF				COMP-AINF:W		W	 
RDBECOLITUC01245	yihI	RDBECOLIOPC01979	yihI	yihI	RDBECOLIPMC00495	yihIp		COMP-AINF:W		W	 
RDBECOLITUC01246	bipA	RDBECOLIOPC01230	bipA	bipA				COMP-AINF:W		W	 
RDBECOLITUC01247	yihLM	RDBECOLIOPC02180	yihLM	yihL;yihM				COMP-AINF:W		W	 
RDBECOLITUC01248	yihN	RDBECOLIOPC00889	yihN	yihN				COMP-AINF:W		W	 
RDBECOLITUC01249	ompL	RDBECOLIOPC01876	ompL	ompL				COMP-AINF:W		W	 
RDBECOLITUC01250	yihPO	RDBECOLIOPC01006	yihPO	yihO;yihP				COMP-AINF:W		W	32571968 
RDBECOLITUC01251	yihQ	RDBECOLIOPC01208	yihQ	yihQ				COMP-AINF:W		W	 
RDBECOLITUC01252	yihR	RDBECOLIOPC00302	yihR	yihR				COMP-AINF:W		W	 
RDBECOLITUC01253	yihUTS	RDBECOLIOPC02873	yihUTS	yihS;yihT;yihU	RDBECOLIPMC02550	yihUp1		COMP-AINF:W		W	29453395 
RDBECOLITUC01254	yihV-csqR	RDBECOLIOPC00904	yihV-csqR	yihV;csqR	RDBECOLIPMC02234	yihVp1		COMP-AINF:W		W	30372406;29453395 
RDBECOLITUC01255	yihXY-dtd-fabY	RDBECOLIOPC01226	yihXY-dtd-fabY	yihX;yihY;dtd;madA	RDBECOLIPMC00189	yihXp		COMP-AINF:W		W	 
RDBECOLITUC01256	yiiE	RDBECOLIOPC01143	yiiE	yiiE				COMP-AINF:W		W	 
RDBECOLITUC01257	yiiF	RDBECOLIOPC01938	yiiF	yiiF			RDBECOLITMC00199	COMP-AINF:W		W	 
RDBECOLITUC01258	fdhD	RDBECOLIOPC00400	fdhD	fdhD				COMP-AINF:W		W	31964733 
RDBECOLITUC01259	yiiG	RDBECOLIOPC00161	yiiG	yiiG				COMP-AINF:W		W	 
RDBECOLITUC01260	frvABXR	RDBECOLIOPC02107	frvABXR	frvR;frvX;frvB;frvA				COMP-AINF:W		W	 
RDBECOLITUC01261	kdgT	RDBECOLIOPC01121	kdgT	kdgT				COMP-AINF:W		W	 
RDBECOLITUC01262	yiiM	RDBECOLIOPC01560	yiiM	yiiM				COMP-AINF:W		W	 
RDBECOLITUC01263	fieF	RDBECOLIOPC02024	fieF	fieF				COMP-AINF:W		W	 
RDBECOLITUC01264	sbp	RDBECOLIOPC02481	sbp	sbp			RDBECOLITMC00205	COMP-AINF:W		W	 
RDBECOLITUC01265	yiiQ	RDBECOLIOPC01437	yiiQ	yiiQ				COMP-AINF:W		W	 
RDBECOLITUC01266	yiiR	RDBECOLIOPC00015	yiiR	yiiR				COMP-AINF:W		W	 
RDBECOLITUC01267	priA	RDBECOLIOPC01169	priA	priA				COMP-AINF:W		W	 
RDBECOLITUC01268	yiiX	RDBECOLIOPC01384	yiiX	yiiX				COMP-AINF:W		W	 
RDBECOLITUC01269	yijE	RDBECOLIOPC01826	yijE	yijE				COMP-AINF:W		W	 
RDBECOLITUC01270	yijF	RDBECOLIOPC01579	yijF	yijF				COMP-AINF:W		W	 
RDBECOLITUC01271	ptsA-fsaB-gldA	RDBECOLIOPC00480	ptsA-fsaB-gldA	gldA;fsaB;ptsA				COMP-AINF:W		W	 
RDBECOLITUC01272	frwCB	RDBECOLIOPC00758	frwCB	frwC;frwB				COMP-AINF:W		W	 
RDBECOLITUC01273	yijO	RDBECOLIOPC00241	yijO	yijO				COMP-AINF:W		W	 
RDBECOLITUC01274	eptC	RDBECOLIOPC01762	eptC	eptC				COMP-AINF:W		W	 
RDBECOLITUC01275	fabR-yijD	RDBECOLIOPC01567	fabR-yijD	fabR;yijD				COMP-AINF:W		W	 
RDBECOLITUC01276	murB-birA	RDBECOLIOPC01743	murB-birA	murB;birA				COMP-AINF:W		W	 
RDBECOLITUC01277	sroH	RDBECOLIOPC00688	sroH	sroH	RDBECOLIPMC03122	sroHp		EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;COMP-AINF:W		S	14602901 
RDBECOLITUC01278	nudC-hemE-nfi	RDBECOLIOPC00534	nudC-hemE-nfi	nudC;hemE;nfi				COMP-AINF:W		W	31964733 
RDBECOLITUC01279	yjaG	RDBECOLIOPC01165	yjaG	yjaG				COMP-AINF:W		W	 
RDBECOLITUC01280	yjaA	RDBECOLIOPC00089	yjaA	yjaA				COMP-AINF:W		W	 
RDBECOLITUC01281	arpA	RDBECOLIOPC00414	arpA	arpA				COMP-AINF:W		W	 
RDBECOLITUC01282	yjbB	RDBECOLIOPC01558	yjbB	yjbB	RDBECOLIPMC00192	yjbBp		COMP-AINF:W		W	 
RDBECOLITUC01283	yjbD	RDBECOLIOPC00876	yjbD	yjbD				COMP-AINF:W		W	 
RDBECOLITUC01284	yjbE	RDBECOLIOPC02493	yjbEFGH	yjbE	RDBECOLIPMC03048	yjbEp1	RDBECOLITMC00028	EXP-IDA-BOUNDARIES-DEFINED:W;EXP-IDA-TRANSCRIPT-LEN-DETERMINATION:S;COMP-AINF:W		S	17379715 
RDBECOLITUC01285	yjbFGH	RDBECOLIOPC02493	yjbEFGH	yjbF;yjbG;yjbH				COMP-AINF:W		W	 
RDBECOLITUC01286	xylE	RDBECOLIOPC02404	xylE	xylE	RDBECOLIPMC02555	xylEp	RDBECOLITMC00178	COMP-AINF:W		W	29728462 
RDBECOLITUC01287	yjbI	RDBECOLIOPC01170	yjbI	yjbI				COMP-AINF:W		W	 
RDBECOLITUC01288	dgkA	RDBECOLIOPC02715	dgkA	dgkA	RDBECOLIPMC00193	dgkAp2		COMP-AINF:W		W	31964733 
RDBECOLITUC01289	yjbJ	RDBECOLIOPC00824	yjbJ	yjbJ				COMP-AINF:W		W	23421615 
RDBECOLITUC01290	yjbLM	RDBECOLIOPC01018	yjbLM	yjbL;yjbM				COMP-AINF:W		W	 
RDBECOLITUC01291	dusA	RDBECOLIOPC01528	dusA	dusA				COMP-AINF:W		W	 
RDBECOLITUC01292	dnaB	RDBECOLIOPC00275	dnaB	dnaB	RDBECOLIPMC00195	dnaBp		COMP-AINF:W		W	 
RDBECOLITUC01293	alr	RDBECOLIOPC02693	alr	alr	RDBECOLIPMC00196	alrp1		COMP-AINF:W		W	 
RDBECOLITUC01294	aphA	RDBECOLIOPC00158	aphA	aphA				COMP-AINF:W		W	 
RDBECOLITUC01295	yjbQR	RDBECOLIOPC01383	yjbQR	yjbQ;yjbR	RDBECOLIPMC00198	yjbQp	RDBECOLITMC00232	COMP-AINF:W		W	 
RDBECOLITUC01296	ghxP	RDBECOLIOPC01275	ghxP	ghxP	RDBECOLIPMC00569	ghxPp		COMP-AINF:W		W	 
RDBECOLITUC01297	yjcE	RDBECOLIOPC01663	yjcE	yjcE				COMP-AINF:W		W	 
RDBECOLITUC01298	yjcF	RDBECOLIOPC01363	yjcF	yjcF				COMP-AINF:W		W	 
RDBECOLITUC01299	gltP	RDBECOLIOPC01004	gltP	gltP				COMP-AINF:W		W	 
RDBECOLITUC01300	yjcO	RDBECOLIOPC01435	yjcO	yjcO				COMP-AINF:W		W	 
RDBECOLITUC01301	mdtNOP	RDBECOLIOPC02432	mdtNOP	mdtP;mdtO;mdtN				COMP-AINF:W		W	 
RDBECOLITUC01302	yjcS	RDBECOLIOPC00720	yjcS	yjcS	RDBECOLIPMC03036	yjcSp		COMP-AINF:W		W	 
RDBECOLITUC01303	yjdP	RDBECOLIOPC01183	yjdP	yjdP				COMP-AINF:W		W	 
RDBECOLITUC01304	yjdN	RDBECOLIOPC02358	yjdN	yjdN				COMP-AINF:W		W	 
RDBECOLITUC01305	yjdM	RDBECOLIOPC00299	yjdM	yjdM				COMP-AINF:W		W	 
RDBECOLITUC01306	rdcAB	RDBECOLIOPC02950	rdcAB	rdcA;rdcB	RDBECOLIPMC00351	rdcAp2		COMP-AINF:W		W	 
RDBECOLITUC01307	adiC	RDBECOLIOPC00481	adiC	adiC	RDBECOLIPMC02298	adiCp7		COMP-AINF:W		W	23274360 
RDBECOLITUC01308	yjdF	RDBECOLIOPC00047	yjdF	yjdF				COMP-AINF:W		W	 
RDBECOLITUC01309	yjdIJ	RDBECOLIOPC00460	yjdIJ	yjdI;yjdJ				COMP-AINF:W		W	 
RDBECOLITUC01310	dtpC	RDBECOLIOPC02306	dtpC	dtpC				COMP-AINF:W		W	 
RDBECOLITUC01311	dsbD-yjdC	RDBECOLIOPC01534	dsbD-yjdC	dicD;dsbD				COMP-AINF:W		W	 
RDBECOLITUC01312	yjeI	RDBECOLIOPC00544	yjeI	yjeI	RDBECOLIPMC00203	yjeIp		COMP-AINF:W		W	 
RDBECOLITUC01313	yjeJ	RDBECOLIOPC00789	yjeJ	yjeJ				COMP-AINF:W		W	32571968 
RDBECOLITUC01314	epmB	RDBECOLIOPC02016	epmB	epmB				COMP-AINF:W		W	34475859 
RDBECOLITUC01315	ecnAB	RDBECOLIOPC02637	ecnAB	ecnA;ecnB				COMP-AINF:W		W	 
RDBECOLITUC01316	epmA	RDBECOLIOPC00939	epmA	epmA	RDBECOLIPMC00204	epmAp		COMP-AINF:W		W	 
RDBECOLITUC01317	yjeM	RDBECOLIOPC02157	yjeM	yjeM				COMP-AINF:W		W	 
RDBECOLITUC01318	yjeNO	RDBECOLIOPC02363	yjeNO	yjeN;yjeO				COMP-AINF:W		W	 
RDBECOLITUC01319	rsgA	RDBECOLIOPC00881	rsgA	rsgA				COMP-AINF:W		W	 
RDBECOLITUC01320	orn	RDBECOLIOPC01326	orn	orn				COMP-AINF:W		W	 
RDBECOLITUC01321	yjeT	RDBECOLIOPC00095	yjeT	yjeT				COMP-AINF:W		W	 
RDBECOLITUC01322	yjfIJ	RDBECOLIOPC01721	nsrR-rnr-rlmB-yjfI	yjfI;yjfJ				COMP-AINF:W		W	 
RDBECOLITUC01323	yjfKLMC	RDBECOLIOPC01052	yjfKLMC	yjfK;yjfL;yjfM;yjfC	RDBECOLIPMC03221	yjfKp		COMP-AINF:W		W	 
RDBECOLITUC01324	yjfN	RDBECOLIOPC01419	yjfN	yjfN				COMP-AINF:W		W	 
RDBECOLITUC01325	bsmA	RDBECOLIOPC02496	bsmA	bsmA	RDBECOLIPMC02523	bsmAp		COMP-AINF:W		W	21398637 
RDBECOLITUC01326	ulaR	RDBECOLIOPC02183	ulaR	ulaR				COMP-AINF:W		W	 
RDBECOLITUC01327	fklB	RDBECOLIOPC01500	fklB	fklB				COMP-AINF:W		W	 
RDBECOLITUC01328	cycA	RDBECOLIOPC00747	cycA	cycA	RDBECOLIPMC00207	cycAp		COMP-AINF:W		W	35336222 
RDBECOLITUC01329	ytfF	RDBECOLIOPC00484	ytfF	ytfF				COMP-AINF:W		W	 
RDBECOLITUC01330	qorB	RDBECOLIOPC02156	qorB	qorB				COMP-AINF:W		W	 
RDBECOLITUC01331	cysQ	RDBECOLIOPC01268	cysQ	cysQ				COMP-AINF:W		W	 
RDBECOLITUC01332	ytfI	RDBECOLIOPC00045	ytfI	ytfI				COMP-AINF:W		W	 
RDBECOLITUC01333	ytfL	RDBECOLIOPC00168	ytfL	paeA				COMP-AINF:W		W	 
RDBECOLITUC01334	tamAB-ytfP	RDBECOLIOPC00822	tamAB-ytfP	tamA;tamB;ytfP				COMP-AINF:W		W	31964733 
