# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) regulatorId. Regulator identifier
## (2) regulatorName. Regulator Name
## (3) regulatorGeneName. Gene(s) coding for the TF
## (4) conformationName.  Name of the active conformation of the regulator.
## (5) regulatedId. Gene ID regulated by the Regulator (regulated Gene)
## (6) regulatedName. Gene regulated by the Regulator (regulated Gene)
## (7) function. Regulatory Function of the Regulator on the regulated Gene (+ activator, - repressor, -+ dual, ? unknown)
## (8) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed[C], Strong[S], Weak[W], Unknown[?])
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)conformationName	5)regulatedId	6)regulatedName	7)function	8)confidenceLevel 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC00313	flhC	-	W 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC00314	flhD	-	W 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC00455	htpX	-	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC00536	lpp	-	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC00546	malE	-	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC00636	narV	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC00637	narW	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC00639	narY	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC00640	narZ	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC00651	nmpC	-	C 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC00662	ompC	+	C 
RDBECOLITFC00078	OmpR	ompR	DNA-+binding transcriptional dual regulator OmpR-+phosphorylated	RDBECOLIGNC00663	ompF	-+	C 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC00997	tolC	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC01075	pdhR	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC01236	tsgA	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC01333	rob	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC01463	sra	-	W 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC01994	nuoN	-	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC02002	feoA	+	C 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC02003	feoB	+	C 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC02015	acrR	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC02016	ompX	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC02031	rhtA	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC02043	galP	-	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC02047	narU	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC02369	sstT	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC02420	feoC	+	C 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC02500	micF	+	C 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC02906	omrA	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC02919	omrB	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC02963	ecnB	-	W 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC03035	fadE	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC03036	gmhA	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC03175	copA	-	W 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC03401	csgI	-	W 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC03429	pgaD	-	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC03430	pgaC	-	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC03431	pgaB	-	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC03432	pgaA	-	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC03442	csgG	+	C 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC03443	csgF	+	C 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC03444	csgE	+	C 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC03445	csgD	+	C 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC03764	dtpA	+	C 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC03899	yobB	-	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC03900	exoX	-	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC03901	znuA	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC04289	queE	+	S 
RDBECOLITFC00078	OmpR	ompR	DNA-binding transcriptional dual regulator OmpR-phosphorylated	RDBECOLIGNC04441	alx	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00047	apt	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00070	aroB	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00080	aroP	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00129	cadC	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00189	cysN	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00191	cysS	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00300	fhuE	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00354	gabT	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00365	gdhA	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00475	zraR	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00510	kdsA	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00584	mglA	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00598	mrdA	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00612	murD	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00649	nlpA	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00683	pdxA	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00748	ppiB	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00755	priC	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00839	rhsD	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00895	rpsF	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC00976	tar	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01075	pdhR	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01150	ttdA	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01176	yidB	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01299	gabD	-	C 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01300	gabP	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01368	ppx	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01385	inaA	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01426	yigG	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01468	gltF	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01552	smg	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01563	baeS	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01671	phoH	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01689	chaA	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01726	gcvA	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01756	rpiB	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01759	yihD	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01767	yihM	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01797	kdgT	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01810	tehA	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01816	dctR	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01894	htrE	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01912	yehD	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01913	yehE	-	? 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC01921	yehS	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02019	rssB	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02046	idnK	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02062	hinT	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02120	gadW	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02121	gadX	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02198	yadN	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02247	lhgD	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02259	chaB	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02260	chaC	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02268	rfbB	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02277	prmC	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02290	yfjD	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02294	yfiL	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02316	sgcC	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02354	ttdR	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02368	ygjI	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02391	ybaN	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02414	dgcN	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02961	yjdP	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC02982	dinQ	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03024	ldcC	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03385	elfC	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03387	ycbU	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03388	ycbV	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03401	csgI	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03402	yccU	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03456	bssS	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03506	pdeG	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03510	ycgJ	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03511	pliG	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03521	ycgY	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03525	ycgV	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03526	ychQ	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03529	yciU	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03546	ycjP	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03593	ynaE	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03630	ydcK	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03677	ydeO	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03678	safA	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03692	lsrG	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03693	tam	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03703	ydfI	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03705	ydfK	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03783	ydhS	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03840	ynjH	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03851	yeaE	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03882	yobD	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC03941	yodB	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04046	yfbN	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04047	yfbO	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04052	hxpA	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04053	yfbU	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04068	yfcO	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04074	yfcV	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04081	yfdC	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04099	yfdV	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04100	oxc	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04109	ypdC	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04212	yfiR	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04237	ypjA	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04245	glaH	-	C 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04250	alaE	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04278	casA	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04403	yqhC	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04412	ygiV	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04413	ygiW	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04498	yhcD	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04616	rsgA	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04617	orn	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04635	yjfY	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04654	bdcA	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04656	bdcR	-	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04667	idnD	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04715	yjjP	+	S 
RDBECOLITFC00079	GlaR	glaR	DNA-binding transcriptional repressor GlaR	RDBECOLIGNC04716	yjjQ	-	S 
RDBECOLITFC00080	HyfR	hyfR	DNA-binding transcriptional activator HyfR	RDBECOLIGNC01132	hyfA	+	W 
RDBECOLITFC00080	HyfR	hyfR	DNA-binding transcriptional activator HyfR	RDBECOLIGNC01254	hyfB	+	W 
RDBECOLITFC00080	HyfR	hyfR	DNA-binding transcriptional activator HyfR	RDBECOLIGNC04161	hyfC	+	W 
RDBECOLITFC00080	HyfR	hyfR	DNA-binding transcriptional activator HyfR	RDBECOLIGNC04162	hyfD	+	W 
RDBECOLITFC00080	HyfR	hyfR	DNA-binding transcriptional activator HyfR	RDBECOLIGNC04163	hyfE	+	W 
RDBECOLITFC00080	HyfR	hyfR	DNA-binding transcriptional activator HyfR	RDBECOLIGNC04164	hyfF	+	W 
RDBECOLITFC00080	HyfR	hyfR	DNA-binding transcriptional activator HyfR	RDBECOLIGNC04165	hyfG	+	W 
RDBECOLITFC00080	HyfR	hyfR	DNA-binding transcriptional activator HyfR	RDBECOLIGNC04166	hyfH	+	W 
RDBECOLITFC00080	HyfR	hyfR	DNA-binding transcriptional activator HyfR	RDBECOLIGNC04167	hyfI	+	W 
RDBECOLITFC00080	HyfR	hyfR	DNA-binding transcriptional activator HyfR	RDBECOLIGNC04168	hyfJ	+	W 
RDBECOLITFC00080	HyfR	hyfR	DNA-binding transcriptional activator HyfR	RDBECOLIGNC04169	hyfR	+	W 
RDBECOLITFC00080	HyfR	hyfR	DNA-binding transcriptional activator HyfR	RDBECOLIGNC04170	focB	+	W 
RDBECOLITFC00081	RutR	rutR	DNA-binding transcriptional dual regulator RutR	RDBECOLIGNC00130	carA	+	C 
RDBECOLITFC00081	RutR	rutR	DNA-binding transcriptional dual regulator RutR	RDBECOLIGNC00131	carB	+	C 
RDBECOLITFC00081	RutR	rutR	DNA-binding transcriptional dual regulator RutR	RDBECOLIGNC00288	fepB	-	S 
RDBECOLITFC00081	RutR	rutR	DNA-binding transcriptional dual regulator RutR	RDBECOLIGNC02120	gadW	-	S 
RDBECOLITFC00081	RutR	rutR	DNA-binding transcriptional dual regulator RutR	RDBECOLIGNC02121	gadX	-	S 
RDBECOLITFC00081	RutR	rutR	DNA-binding transcriptional dual regulator RutR	RDBECOLIGNC02175	rutR	-	C 
RDBECOLITFC00081	RutR	rutR	DNA-binding transcriptional dual regulator RutR	RDBECOLIGNC03420	rutG	-	C 
RDBECOLITFC00081	RutR	rutR	DNA-binding transcriptional dual regulator RutR	RDBECOLIGNC03421	rutF	-	C 
RDBECOLITFC00081	RutR	rutR	DNA-binding transcriptional dual regulator RutR	RDBECOLIGNC03422	rutE	-	C 
RDBECOLITFC00081	RutR	rutR	DNA-binding transcriptional dual regulator RutR	RDBECOLIGNC03423	rutD	-	C 
RDBECOLITFC00081	RutR	rutR	DNA-binding transcriptional dual regulator RutR	RDBECOLIGNC03424	rutC	-	C 
RDBECOLITFC00081	RutR	rutR	DNA-binding transcriptional dual regulator RutR	RDBECOLIGNC03425	rutB	-	C 
RDBECOLITFC00081	RutR	rutR	DNA-binding transcriptional dual regulator RutR	RDBECOLIGNC03426	rutA	-	C 
RDBECOLITFC00081	RutR	rutR	DNA-binding transcriptional dual regulator RutR	RDBECOLIGNC03535	pdeR	-	W 
RDBECOLITFC00081	RutR	rutR	DNA-binding transcriptional dual regulator RutR	RDBECOLIGNC03776	nemR	-	S 
RDBECOLITFC00081	RutR	rutR	DNA-binding transcriptional dual regulator RutR	RDBECOLIGNC03777	nemA	-	S 
RDBECOLITFC00081	RutR	rutR	DNA-binding transcriptional dual regulator RutR	RDBECOLIGNC03778	gloA	-	S 
RDBECOLITFC00082	SutR	sutR	DNA-binding transcriptional dual regulator SutR	RDBECOLIGNC00182	cysE	-	S 
RDBECOLITFC00082	SutR	sutR	DNA-binding transcriptional dual regulator SutR	RDBECOLIGNC00691	pfkB	-	W 
RDBECOLITFC00082	SutR	sutR	DNA-binding transcriptional dual regulator SutR	RDBECOLIGNC01323	fliA	-	S 
RDBECOLITFC00082	SutR	sutR	DNA-binding transcriptional dual regulator SutR	RDBECOLIGNC01324	fliZ	-	S 
RDBECOLITFC00082	SutR	sutR	DNA-binding transcriptional dual regulator SutR	RDBECOLIGNC02600	ypfN	+	W 
RDBECOLITFC00082	SutR	sutR	DNA-binding transcriptional dual regulator SutR	RDBECOLIGNC03633	ydcO	-	S 
RDBECOLITFC00082	SutR	sutR	DNA-+binding transcriptional dual regulator SutR	RDBECOLIGNC03634	sutR	-+	S 
RDBECOLITFC00082	SutR	sutR	DNA-binding transcriptional dual regulator SutR	RDBECOLIGNC03922	tcyJ	-	S 
