# License
#	# RegulonDB is free for academic/noncommercial use
# User is not entitled to change or erase data sets of the RegulonDB
# database or to eliminate copyright notices from RegulonDB. Furthermore,
# User is not entitled to expand RegulonDB or to integrate RegulonDB partly
# or as a whole into other databank systems, without prior written consent
# from CCG-UNAM.
# Please check the license at https://regulondb.ccg.unam.mx/manual/aboutUs/terms-conditions
# Citation
#	# Heladia Salgado, Socorro Gama-Castro, et al., RegulonDB v12.0: a comprehensive resource of transcriptional regulation in E. coli K-12,
# Nucleic Acids Research, 2023;, gkad1072, https://doi.org/10.1093/nar/gkad1072
# RegulonDB Release: 14.5
# Contact
#	email:regulondb@ccg.unam.mx
#Date:
#	06-02-2026
## Columns:
## (1) regulatorId. Regulator identifier
## (2) regulatorName. Regulator Name
## (3) regulatorGeneName. Gene(s) coding for the TF
## (4) regulatedId. Gene ID regulated by the Regulator (regulated Gene)
## (5) regulatedName. Gene regulated by the Regulator (regulated Gene)
## (6) function. Regulatory Function of the Regulator on the regulated Gene (+ activator, - repressor, -+ dual, ? unknown)
## (7) confidenceLevel. RI confidence level based on its evidence (Values: Confirmed[C], Strong[S], Weak[W], Unknown[?])
1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel 
RDBECOLITFC00065	ChbR	chbR	RDBECOLIGNC00137	chbC	-+	S 
RDBECOLITFC00065	ChbR	chbR	RDBECOLIGNC00138	chbA	-+	S 
RDBECOLITFC00065	ChbR	chbR	RDBECOLIGNC00139	chbR	-+	S 
RDBECOLITFC00065	ChbR	chbR	RDBECOLIGNC00140	chbF	-+	S 
RDBECOLITFC00065	ChbR	chbR	RDBECOLIGNC02082	chbG	-+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC00279	fdhF	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC00295	fhlA	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC00467	hycA	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC00468	hycB	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC00469	hycC	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC00470	hycD	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC00471	hycE	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC00472	hycF	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC00473	hycG	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC00474	hycH	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC00476	hypA	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC00477	hypB	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC00478	hypC	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC00479	hypD	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC00480	hypE	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC01132	hyfA	+	W 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC01254	hyfB	+	W 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC01503	hypF	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC01504	hydN	+	S 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC04161	hyfC	+	W 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC04162	hyfD	+	W 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC04163	hyfE	+	W 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC04164	hyfF	+	W 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC04165	hyfG	+	W 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC04166	hyfH	+	W 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC04167	hyfI	+	W 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC04168	hyfJ	+	W 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC04169	hyfR	+	W 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC04170	focB	+	W 
RDBECOLITFC00066	FhlA	fhlA	RDBECOLIGNC04262	hycI	+	S 
RDBECOLITFC00067	MazEF	mazF;mazE	RDBECOLIGNC00563	mazE	-	S 
RDBECOLITFC00067	MazEF	mazF;mazE	RDBECOLIGNC00564	mazG	-	S 
RDBECOLITFC00067	MazEF	mazF;mazE	RDBECOLIGNC01223	mazF	-	S 
RDBECOLITFC00068	HipAB	hipB;hipA	RDBECOLIGNC00435	hipB	-	S 
RDBECOLITFC00068	HipAB	hipB;hipA	RDBECOLIGNC00436	hipA	-	S 
RDBECOLITFC00068	HipAB	hipB;hipA	RDBECOLIGNC00563	mazE	-	S 
RDBECOLITFC00068	HipAB	hipB;hipA	RDBECOLIGNC00825	relA	-	S 
RDBECOLITFC00068	HipAB	hipB;hipA	RDBECOLIGNC01223	mazF	-	S 
RDBECOLITFC00069	MurR	murR	RDBECOLIGNC04125	murR	-+	S 
RDBECOLITFC00069	MurR	murR	RDBECOLIGNC04126	murQ	-	S 
RDBECOLITFC00069	MurR	murR	RDBECOLIGNC04127	murP	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00005	dcuB	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00010	cydC	+	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00028	adhE	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00091	aspA	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00149	moeA	+	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00150	moeB	+	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00183	cysG	+	C 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00226	dmsA	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00227	dmsB	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00228	dmsC	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00279	fdhF	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00324	frdA	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00325	frdB	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00326	frdC	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00327	frdD	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00350	fumB	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00461	hyaA	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00462	hyaB	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00463	hyaC	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00464	hyaD	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00465	hyaE	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00466	hyaF	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00630	narG	+	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00631	narH	+	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00632	narI	+	C 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00633	narJ	+	C 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00634	narK	+	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00645	nirB	+	C 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00646	nirC	+	C 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00647	nirD	+	C 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00660	ogt	+	C 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00692	pflB	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC00744	poxB	+	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01107	ompW	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01202	dcuA	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01204	fdnG	+	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01205	fdnH	+	C 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01206	fdnI	+	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01232	focA	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01336	ubiC	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01337	ubiA	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01370	cydD	+	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01472	nikR	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01705	nuoM	+	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01706	nuoF	+	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01712	nrfA	-+	C 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01730	hybA	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01731	hybB	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01732	hybC	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01733	hybD	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01734	hybE	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01735	hybF	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01736	hybG	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01744	torA	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01745	torC	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01869	nrfB	-+	C 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01870	nrfC	-+	C 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01871	nrfD	-+	C 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01872	nrfE	-+	C 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01873	nrfF	-+	C 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01874	nrfG	-+	C 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01961	ccmH	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01962	ccmG	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01963	ccmF	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01964	ccmE	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01965	ccmC	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01966	ccmB	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01967	ccmA	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01968	napC	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01969	napB	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01970	napH	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01971	napG	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01972	napA	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01973	napF	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01977	nikA	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01978	nikB	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01979	nikC	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01980	nikD	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01981	nikE	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01984	nuoA	+	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01985	nuoB	+	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01986	nuoC	+	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01987	nuoE	+	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01988	nuoG	+	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01989	nuoH	+	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01990	nuoI	+	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01991	nuoJ	+	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01992	nuoK	+	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01993	nuoL	+	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC01994	nuoN	+	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC02039	napD	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC02060	ccmD	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC02079	torD	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC02297	norW	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC02862	narS	+	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC02874	aspX	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03018	caiF	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03250	citG	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03251	citX	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03252	citF	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03253	citE	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03254	citD	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03255	citC	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03256	dpiB	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03257	dpiA	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03359	hcr	+	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03360	hcp	+	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03679	ydeP	+	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03732	ynfE	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03733	ynfF	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03734	ynfG	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03735	ynfH	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03736	dmsD	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03784	ydhT	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03785	ydhU	-	C 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03786	ydhX	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03787	ydhW	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03788	ydhV	-	C 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03789	ydhY	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03866	yoaG	+	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC03867	yeaR	+	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC04261	norV	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC04396	hybO	-	W 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC04602	dcuR	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC04603	dcuS	-	S 
RDBECOLITFC00070	NarL	narL	RDBECOLIGNC04640	ytfE	+	W 
RDBECOLITFC00071	HipB	hipB	RDBECOLIGNC00435	hipB	-	S 
RDBECOLITFC00071	HipB	hipB	RDBECOLIGNC00436	hipA	-	S 
RDBECOLITFC00071	HipB	hipB	RDBECOLIGNC00563	mazE	-	S 
RDBECOLITFC00071	HipB	hipB	RDBECOLIGNC00825	relA	-	S 
RDBECOLITFC00071	HipB	hipB	RDBECOLIGNC01223	mazF	-	S 
RDBECOLITFC00071	HipB	hipB	RDBECOLIGNC03001	fadH	-	S 
RDBECOLITFC00071	HipB	hipB	RDBECOLIGNC04144	eutA	-	S 
RDBECOLITFC00071	HipB	hipB	RDBECOLIGNC04145	eutH	-	S 
RDBECOLITFC00072	BluR	bluR	RDBECOLIGNC03502	ycgZ	-	C 
RDBECOLITFC00072	BluR	bluR	RDBECOLIGNC03503	ymgA	-	C 
RDBECOLITFC00072	BluR	bluR	RDBECOLIGNC03504	ariR	-	C 
RDBECOLITFC00072	BluR	bluR	RDBECOLIGNC03505	ymgC	-	C 
RDBECOLITFC00073	YgiV	ygiV	RDBECOLIGNC03650	mcbR	-	S 
RDBECOLITFC00074	MraZ	mraZ	RDBECOLIGNC00208	ddlB	-	C 
RDBECOLITFC00074	MraZ	mraZ	RDBECOLIGNC00259	lpxC	-	C 
RDBECOLITFC00074	MraZ	mraZ	RDBECOLIGNC00333	ftsA	-	C 
RDBECOLITFC00074	MraZ	mraZ	RDBECOLIGNC00335	ftsI	-	C 
RDBECOLITFC00074	MraZ	mraZ	RDBECOLIGNC00336	ftsQ	-	C 
RDBECOLITFC00074	MraZ	mraZ	RDBECOLIGNC00338	ftsW	-	C 
RDBECOLITFC00074	MraZ	mraZ	RDBECOLIGNC00341	ftsZ	-	C 
RDBECOLITFC00074	MraZ	mraZ	RDBECOLIGNC00596	mraY	-	C 
RDBECOLITFC00074	MraZ	mraZ	RDBECOLIGNC00611	murC	-	C 
RDBECOLITFC00074	MraZ	mraZ	RDBECOLIGNC00612	murD	-	C 
RDBECOLITFC00074	MraZ	mraZ	RDBECOLIGNC00613	murE	-	C 
RDBECOLITFC00074	MraZ	mraZ	RDBECOLIGNC00614	murF	-	C 
RDBECOLITFC00074	MraZ	mraZ	RDBECOLIGNC00615	murG	-	C 
RDBECOLITFC00074	MraZ	mraZ	RDBECOLIGNC01071	mraZ	-	C 
RDBECOLITFC00074	MraZ	mraZ	RDBECOLIGNC01072	rsmH	-	C 
RDBECOLITFC00074	MraZ	mraZ	RDBECOLIGNC01073	ftsL	-	C 
RDBECOLITFC00074	MraZ	mraZ	RDBECOLIGNC01179	mioC	-	S 
RDBECOLITFC00074	MraZ	mraZ	RDBECOLIGNC02859	ftsO	-	C 
RDBECOLITFC00075	IclR	iclR	RDBECOLIGNC00019	aceA	-	S 
RDBECOLITFC00075	IclR	iclR	RDBECOLIGNC00020	aceB	-	S 
RDBECOLITFC00075	IclR	iclR	RDBECOLIGNC00023	aceK	-	S 
RDBECOLITFC00075	IclR	iclR	RDBECOLIGNC00484	iclR	-	S 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC00211	accD	+	S 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC00267	fabA	+	S 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC00268	fabB	+	S 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC00269	accB	+	S 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC00270	accC	+	S 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC00271	fabH	+	C 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC00272	fadA	-	W 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC00273	fadB	-	W 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC00274	fadL	-	C 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC00275	fadR	+	W 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC00484	iclR	+	C 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC01287	fabD	+	C 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC01288	fabG	+	C 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC01356	uspA	-	C 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC01481	fabI	+	S 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC01483	fadD	-	S 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC01589	accA	+	S 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC02956	sroD	-	S 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC03001	fadH	-	S 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC03035	fadE	-	S 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC03162	fadM	-	W 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC04076	fadJ	-	S 
RDBECOLITFC00076	FadR	fadR	RDBECOLIGNC04077	fadI	-	S 
RDBECOLITFC00077	HdfR	hdfR	RDBECOLIGNC00313	flhC	-	S 
RDBECOLITFC00077	HdfR	hdfR	RDBECOLIGNC00314	flhD	-	S 
RDBECOLITFC00077	HdfR	hdfR	RDBECOLIGNC00396	gltB	+	S 
RDBECOLITFC00077	HdfR	hdfR	RDBECOLIGNC00397	gltD	+	S 
RDBECOLITFC00077	HdfR	hdfR	RDBECOLIGNC01412	maoP	+	W 
RDBECOLITFC00077	HdfR	hdfR	RDBECOLIGNC01468	gltF	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00121	bolA	-	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00127	cadA	-	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00128	cadB	-	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00129	cadC	-	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00274	fadL	-	W 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00313	flhC	-	W 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00314	flhD	-	W 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00455	htpX	-	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00536	lpp	-	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00546	malE	-	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00636	narV	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00637	narW	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00639	narY	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00640	narZ	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00651	nmpC	-	C 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00662	ompC	+	C 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00663	ompF	-+	C 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00743	potE	-	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00952	speF	-	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC00997	tolC	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC01075	pdhR	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC01236	tsgA	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC01333	rob	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC01463	sra	-	W 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC01994	nuoN	-	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC02002	feoA	+	C 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC02003	feoB	+	C 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC02015	acrR	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC02016	ompX	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC02031	rhtA	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC02043	galP	-	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC02047	narU	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC02369	sstT	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC02420	feoC	+	C 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC02500	micF	+	C 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC02851	speFL	-	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC02906	omrA	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC02919	omrB	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC02963	ecnB	-	W 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC03035	fadE	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC03036	gmhA	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC03175	copA	-	W 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC03401	csgI	-	W 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC03429	pgaD	-	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC03430	pgaC	-	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC03431	pgaB	-	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC03432	pgaA	-	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC03442	csgG	+	C 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC03443	csgF	+	C 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC03444	csgE	+	C 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC03445	csgD	+	C 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC03764	dtpA	+	C 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC03899	yobB	-	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC03900	exoX	-	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC03901	znuA	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC04289	queE	+	S 
RDBECOLITFC00078	OmpR	ompR	RDBECOLIGNC04441	alx	-	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00047	apt	-	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00070	aroB	-	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00080	aroP	-	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00129	cadC	+	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00189	cysN	+	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00191	cysS	-	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00300	fhuE	-	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00354	gabT	-	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00365	gdhA	-	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00475	zraR	-	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00510	kdsA	+	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00584	mglA	-	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00598	mrdA	-	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00612	murD	+	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00649	nlpA	-	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00683	pdxA	-	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00748	ppiB	+	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00755	priC	+	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00839	rhsD	-	S 
RDBECOLITFC00079	GlaR	glaR	RDBECOLIGNC00895	rpsF	+	S 
