entity_id,entity_type,name,aliases,default_state,allowed_states,annotation,pathways,subcellular_location,source_database,source_id,external_ids,is_external,complex_type,is_virtual,components,critical_components,assembly_condition,notes
gene.b0588,gene,fepC,b0588|fepC|fepC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0588,"Dbxref:ASAP:ABE-0002025,ECOCYC:EG10295,GeneID:945201|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:619384-620199:-; feature_type=gene
gene.b0589,gene,fepG,b0589|fepG|fepG,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0589,"Dbxref:ASAP:ABE-0002027,ECOCYC:EG10298,GeneID:945209|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:620196-621188:-; feature_type=gene
gene.b0590,gene,fepD,b0590|fepD|fepD,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0590,"Dbxref:ASAP:ABE-0002031,ECOCYC:EG10296,GeneID:945214|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:621185-622189:-; feature_type=gene
gene.b0591,gene,entS,b0591|entS|entS,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0591,"Dbxref:ASAP:ABE-0002036,ECOCYC:EG11104,GeneID:946268|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:622300-623550:+; feature_type=gene
gene.b0592,gene,fepB,b0592|fepB|fepB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0592,"Dbxref:ASAP:ABE-0002038,ECOCYC:EG10294,GeneID:947538|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:623554-624510:-; feature_type=gene
gene.b0593,gene,entC,b0593|entC|entC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0593,"Dbxref:ASAP:ABE-0002047,ECOCYC:EG10261,GeneID:945511|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:624885-626060:+; feature_type=gene
gene.b0594,gene,entE,b0594|entE|entE,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0594,"Dbxref:ASAP:ABE-0002049,ECOCYC:EG10263,GeneID:947426|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:626070-627680:+; feature_type=gene
gene.b0595,gene,entB,b0595|entB|entB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0595,"Dbxref:ASAP:ABE-0002052,ECOCYC:EG10260,GeneID:946178|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:627694-628551:+; feature_type=gene
gene.b0596,gene,entA,b0596|entA|entA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0596,"Dbxref:ASAP:ABE-0002054,ECOCYC:EG10259,GeneID:945284|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:628551-629297:+; feature_type=gene
gene.b0597,gene,entH,b0597|entH|entH,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0597,"Dbxref:ASAP:ABE-0002057,ECOCYC:EG11105,GeneID:945215|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:629300-629713:+; feature_type=gene
gene.b0598,gene,cstA,b0598|cstA|cstA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0598,"Dbxref:ASAP:ABE-0002061,ECOCYC:EG10167,GeneID:945213|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:629894-631999:+; feature_type=gene
gene.b4512,gene,ybdD,b4512|ybdD|ybdD,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b4512,"Dbxref:ASAP:ABE-0285033,ECOCYC:G0-10438,GeneID:949021|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:632182-632379:+; feature_type=gene
gene.b0599,gene,hcxA,b0599|hcxA|hcxA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0599,"Dbxref:ASAP:ABE-0002065,ECOCYC:EG12692,GeneID:945212|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:632389-633477:-; feature_type=gene
gene.b0600,gene,ybdL,b0600|ybdL|ybdL,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0600,"Dbxref:ASAP:ABE-0002069,ECOCYC:G6329,GeneID:945211|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:633586-634746:+; feature_type=gene
gene.b0601,gene,ybdM,b0601|ybdM|ybdM,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0601,"Dbxref:ASAP:ABE-0002071,ECOCYC:G6330,GeneID:945206|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:634747-635376:-; feature_type=gene
gene.b0602,gene,ybdN,b0602|ybdN|ybdN,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0602,"Dbxref:ASAP:ABE-0002073,ECOCYC:G6331,GeneID:945205|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:635349-636569:-; feature_type=gene
gene.b0603,gene,citR,b0603|citR|citR,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0603,"Dbxref:ASAP:ABE-0002077,ECOCYC:G6332,GeneID:945216|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:636716-637618:-; feature_type=gene
gene.b0604,gene,dsbG,b0604|dsbG|dsbG,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0604,"Dbxref:ASAP:ABE-0002084,ECOCYC:G6333,GeneID:945224|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:637827-638573:-; feature_type=gene
gene.b0605,gene,ahpC,b0605|ahpC|ahpC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0605,"Dbxref:ASAP:ABE-0002090,ECOCYC:EG11384,GeneID:945225|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:638945-639508:+; feature_type=gene
gene.b0606,gene,ahpF,b0606|ahpF|ahpF,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0606,"Dbxref:ASAP:ABE-0002093,ECOCYC:EG11385,GeneID:947540|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:639753-641318:+; feature_type=gene
gene.b0607,gene,uspG,b0607|uspG|uspG,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0607,"Dbxref:ASAP:ABE-0002095,ECOCYC:G6334,GeneID:945229|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:641439-641867:-; feature_type=gene
gene.b0608,gene,ybdR,b0608|ybdR|ybdR,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0608,"Dbxref:ASAP:ABE-0002099,ECOCYC:G6335,GeneID:949067|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:642088-643326:+; feature_type=gene
gene.b4734,gene,yldA,b4734|yldA|yldA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b4734,"Dbxref:ECOCYC:G0-16729,GeneID:38094944|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:643330-643419:-; feature_type=gene
gene.b0610,gene,rnk,b0610|rnk|rnk,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0610,"Dbxref:ASAP:ABE-0002104,ECOCYC:G6337,GeneID:947546|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:643557-643967:-; feature_type=gene
gene.b0611,gene,rna,b0611|rna|rna,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0611,"Dbxref:ASAP:ABE-0002107,ECOCYC:EG10856,GeneID:949065|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:644197-645003:-; feature_type=gene
gene.b0612,gene,citT,b0612|citT|citT,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0612,"Dbxref:ASAP:ABE-0002110,ECOCYC:G6338,GeneID:949070|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:645117-646580:-; feature_type=gene
gene.b0613,gene,citG,b0613|citG|citG,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0613,"Dbxref:ASAP:ABE-0002114,ECOCYC:G6339,GeneID:946395|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:646631-647509:-; feature_type=gene
gene.b0614,gene,citX,b0614|citX|citX,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0614,"Dbxref:ASAP:ABE-0002116,ECOCYC:G6340,GeneID:949084|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:647484-648035:-; feature_type=gene
gene.b0615,gene,citF,b0615|citF|citF,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0615,"Dbxref:ASAP:ABE-0002119,ECOCYC:G6341,GeneID:945230|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:648039-649571:-; feature_type=gene
gene.b0616,gene,citE,b0616|citE|citE,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0616,"Dbxref:ASAP:ABE-0002122,ECOCYC:G6342,GeneID:945406|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:649582-650490:-; feature_type=gene
gene.b0617,gene,citD,b0617|citD|citD,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0617,"Dbxref:ASAP:ABE-0002124,ECOCYC:G6343,GeneID:945415|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:650487-650783:-; feature_type=gene
gene.b0618,gene,citC,b0618|citC|citC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0618,"Dbxref:ASAP:ABE-0002126,ECOCYC:G6344,GeneID:945231|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:650798-651856:-; feature_type=gene
gene.b0619,gene,dpiB,b0619|dpiB|dpiB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0619,"Dbxref:ASAP:ABE-0002129,ECOCYC:G6345,GeneID:945233|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:652235-653893:+; feature_type=gene
gene.b0620,gene,dpiA,b0620|dpiA|dpiA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0620,"Dbxref:ASAP:ABE-0002131,ECOCYC:G6346,GeneID:947008|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:653862-654542:+; feature_type=gene
gene.b0621,gene,dcuC,b0621|dcuC|dcuC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0621,"Dbxref:ASAP:ABE-0002133,ECOCYC:G6347,GeneID:945000|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:654583-655968:-; feature_type=gene
gene.b0622,gene,pagP,b0622|pagP|pagP,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0622,"Dbxref:ASAP:ABE-0002139,ECOCYC:EG12180,GeneID:946360|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:656557-657117:+; feature_type=gene
gene.b0623,gene,cspE,b0623|cspE|cspE,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0623,"Dbxref:ASAP:ABE-0002142,ECOCYC:EG12179,GeneID:947024|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:657292-657501:+; feature_type=gene
gene.b0624,gene,crcB,b0624|crcB|crcB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0624,"Dbxref:ASAP:ABE-0002144,ECOCYC:EG12209,GeneID:945798|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:657555-657938:-; feature_type=gene
gene.b0627,gene,tatE,b0627|tatE|tatE,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0627,"Dbxref:ASAP:ABE-0002153,ECOCYC:EG11305,GeneID:945228|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:658947-659150:+; feature_type=gene
gene.b0628,gene,lipA,b0628|lipA|lipA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0628,"Dbxref:ASAP:ABE-0002155,ECOCYC:EG11306,GeneID:945227|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:659251-660216:-; feature_type=gene
gene.b0629,gene,ybeF,b0629|ybeF|ybeF,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0629,"Dbxref:ASAP:ABE-0002158,ECOCYC:EG11594,GeneID:945219|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:660425-661378:-; feature_type=gene
gene.b0630,gene,lipB,b0630|lipB|lipB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0630,"Dbxref:ASAP:ABE-0002160,ECOCYC:EG11591,GeneID:945217|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:661637-662278:-; feature_type=gene
gene.b0631,gene,ybeD,b0631|ybeD|ybeD,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0631,"Dbxref:ASAP:ABE-0002162,ECOCYC:EG11592,GeneID:945220|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:662379-662642:-; feature_type=gene
gene.b0632,gene,dacA,b0632|dacA|dacA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0632,"Dbxref:ASAP:ABE-0002168,ECOCYC:EG10201,GeneID:945222|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:662752-663963:-; feature_type=gene
gene.b0633,gene,rlpA,b0633|rlpA|rlpA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0633,"Dbxref:ASAP:ABE-0002171,ECOCYC:EG10854,GeneID:945241|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:664102-665190:-; feature_type=gene
gene.b0634,gene,mrdB,b0634|mrdB|mrdB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0634,"Dbxref:ASAP:ABE-0002173,ECOCYC:EG10607,GeneID:945238|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:665201-666313:-; feature_type=gene
gene.b0635,gene,mrdA,b0635|mrdA|mrdA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0635,"Dbxref:ASAP:ABE-0002178,ECOCYC:EG10606,GeneID:945240|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:666316-668217:-; feature_type=gene
gene.b0636,gene,rlmH,b0636|rlmH|rlmH,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0636,"Dbxref:ASAP:ABE-0002180,ECOCYC:EG11254,GeneID:945239|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:668248-668715:-; feature_type=gene
gene.b0637,gene,rsfS,b0637|rsfS|rsfS,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0637,"Dbxref:ASAP:ABE-0002183,ECOCYC:EG11255,GeneID:945237|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:668719-669036:-; feature_type=gene
gene.b0638,gene,cobC,b0638|cobC|cobC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0638,"Dbxref:ASAP:ABE-0002185,ECOCYC:G6349,GeneID:945246|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:669296-669907:-; feature_type=gene
gene.b0639,gene,nadD,b0639|nadD|nadD,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0639,"Dbxref:ASAP:ABE-0002187,ECOCYC:G6350,GeneID:945248|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:669931-670572:-; feature_type=gene
gene.b0640,gene,holA,b0640|holA|holA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0640,"Dbxref:ASAP:ABE-0002192,ECOCYC:EG11412,GeneID:947573|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:670574-671605:-; feature_type=gene
gene.b0641,gene,lptE,b0641|lptE|lptE,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0641,"Dbxref:ASAP:ABE-0002194,ECOCYC:EG10855,GeneID:946257|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:671605-672186:-; feature_type=gene
gene.b0642,gene,leuS,b0642|leuS|leuS,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0642,"Dbxref:ASAP:ABE-0002196,ECOCYC:EG10532,GeneID:947497|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:672201-674783:-; feature_type=gene
gene.b0643,gene,ybeL,b0643|ybeL|ybeL,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0643,"Dbxref:ASAP:ABE-0002199,ECOCYC:EG12851,GeneID:945252|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:675018-675500:+; feature_type=gene
gene.b0644,gene,ybeQ,b0644|ybeQ|ybeQ,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0644,"Dbxref:ASAP:ABE-0002201,ECOCYC:G6351,GeneID:945251|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:675570-676547:-; feature_type=gene
gene.b0645,gene,ybeR,b0645|ybeR|ybeR,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0645,"Dbxref:ASAP:ABE-0002208,ECOCYC:G6352,GeneID:945249|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:676711-677418:+; feature_type=gene
gene.b0646,gene,djlB,b0646|djlB|djlB,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0646,"Dbxref:ASAP:ABE-0002210,ECOCYC:G6353,GeneID:945245|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:677415-678842:+; feature_type=gene
gene.b0647,gene,ybeT,b0647|ybeT|ybeT,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0647,"Dbxref:ASAP:ABE-0002213,ECOCYC:G6354,GeneID:945243|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:678852-679406:-; feature_type=gene
gene.b0648,gene,ybeU,b0648|ybeU|ybeU,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0648,"Dbxref:ASAP:ABE-0002220,ECOCYC:G6355,GeneID:945244|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:679508-680215:+; feature_type=gene
gene.b0649,gene,djlC,b0649|djlC|djlC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0649,"Dbxref:ASAP:ABE-0002222,ECOCYC:G6356,GeneID:945253|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:680212-681663:+; feature_type=gene
gene.b0650,gene,hscC,b0650|hscC|hscC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0650,"Dbxref:ASAP:ABE-0002225,ECOCYC:G6357,GeneID:945218|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:681723-683393:-; feature_type=gene
gene.b0651,gene,rihA,b0651|rihA|rihA,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0651,"Dbxref:ASAP:ABE-0002227,ECOCYC:G6358,GeneID:945503|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:683477-684412:-; feature_type=gene
gene.b0652,gene,gltL,b0652|gltL|gltL,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0652,"Dbxref:ASAP:ABE-0002232,ECOCYC:EG12663,GeneID:945254|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:684530-685255:-; feature_type=gene
gene.b0653,gene,gltK,b0653|gltK|gltK,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0653,"Dbxref:ASAP:ABE-0002234,ECOCYC:EG12662,GeneID:947354|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:685255-685929:-; feature_type=gene
gene.b0654,gene,gltJ,b0654|gltJ|gltJ,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0654,"Dbxref:ASAP:ABE-0002239,ECOCYC:EG12661,GeneID:945443|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:685929-686669:-; feature_type=gene
gene.b4763,gene,sroC,b4763|sroC|sroC,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b4763,"Dbxref:ECOCYC:G0-9383,GeneID:63925626|gbkey:Gene|gene_biotype:ncRNA",false,,,,,,NC_000913.3:686681-686843:-; feature_type=gene
rna.b4763,rna,sroC,b4763|sroC,active,active|inhibited|degraded|overexpressed,small regulatory RNA SroC,,cytosol,NCBI RefSeq,rna-b4763,"Dbxref:ECOCYC:G0-9383,GeneID:63925626|gbkey:ncRNA",false,,,,,,NC_000913.3:686681-686843:-; feature_type=ncRNA
gene.b0655,gene,gltI,b0655|gltI|gltI,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0655,"Dbxref:ASAP:ABE-0002241,ECOCYC:G6359,GeneID:946938|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:686839-687747:-; feature_type=gene
gene.b0656,gene,insH3,b0656|insH3|insH3,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0656,"Dbxref:ASAP:ABE-0002246,ECOCYC:G6360,GeneID:944917|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:687997-688977:-; feature_type=gene
gene.b0657,gene,lnt,b0657|lnt|lnt,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0657,"Dbxref:ASAP:ABE-0002250,ECOCYC:EG10168,GeneID:946201|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:689343-690881:-; feature_type=gene
gene.b0658,gene,ybeX,b0658|ybeX|ybeX,expressed,expressed|repressed|knocked_out|mutated|overexpressed,NCBI RefSeq gene feature,,cytosol,NCBI RefSeq,gene-b0658,"Dbxref:ASAP:ABE-0002252,ECOCYC:G6361,GeneID:946417|gbkey:Gene|gene_biotype:protein_coding",false,,,,,,NC_000913.3:690906-691784:-; feature_type=gene
