source_string_id,target_string_id,source_entity_ids,target_entity_ids,source_mapping_status,target_mapping_status,network_type,score,score_norm,experimental,database,textmining,combined_score
511145.b3321,511145.b3308,protein.P0A7R5,protein.P62399,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3321,511145.b3297,protein.P0A7R5,protein.P0A7R9,unique,unique,physical_association,996,0.996,935,933,285,996
511145.b3321,511145.b0436,protein.P0A7R5,protein.P0A850,unique,unique,physical_association,886,0.886,886,0,0,886
511145.b3321,511145.b3316,protein.P0A7R5,protein.P0A7U3,unique,unique,physical_association,995,0.995,935,933,0,995
511145.b3321,511145.b4203,protein.P0A7R5,protein.P0A7R1,unique,unique,physical_association,953,0.953,945,0,176,953
511145.b3321,511145.b4200,protein.P0A7R5,protein.P02358,unique,unique,physical_association,995,0.995,935,933,0,995
511145.b3321,511145.b3339,protein.P0A7R5,protein.P0CE47,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3321,511145.b3167,protein.P0A7R5,protein.P0A7G2,unique,unique,physical_association,800,0.800,800,0,0,800
511145.b3321,511145.b2185,protein.P0A7R5,protein.P68919,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3321,511145.b2518,protein.P0A7R5,protein.P0A763,unique,unique,physical_association,904,0.904,599,771,0,904
511145.b3321,511145.b1089,protein.P0A7R5,protein.P0A7N4,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3321,511145.b3310,protein.P0A7R5,protein.P0ADY3,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3321,511145.b1282,protein.P0A7R5,protein.P08245,unique,unique,physical_association,744,0.744,744,0,0,744
511145.b3321,511145.b3304,protein.P0A7R5,protein.P0C018,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3321,511145.b3982,protein.P0A7R5,protein.P0AFG0,unique,unique,physical_association,999,0.999,907,540,980,999
511145.b3321,511145.b0093,protein.P0A7R5,protein.P06136,unique,unique,physical_association,800,0.800,800,0,0,800
511145.b3321,511145.b3295,protein.P0A7R5,protein.P0A7Z4,unique,unique,physical_association,985,0.985,968,540,0,985
511145.b3321,511145.b2331,protein.P0A7R5,protein.P0A8B2,unique,unique,physical_association,800,0.800,800,0,0,800
511145.b3321,511145.b4506,protein.P0A7R5,protein.Q2EEQ2,unique,unique,physical_association,905,0.905,905,0,0,905
511145.b3321,511145.b3342,protein.P0A7R5,protein.P0A7S3,unique,unique,physical_association,995,0.995,935,933,0,995
511145.b3321,511145.b0023,protein.P0A7R5,protein.P0A7U7,unique,unique,physical_association,981,0.981,935,720,0,981
511145.b3321,511145.b3307,protein.P0A7R5,protein.P0AG59,unique,unique,physical_association,998,0.998,967,933,286,998
511145.b3321,511145.b3303,protein.P0A7R5,protein.P0A7W1,unique,unique,physical_association,996,0.996,935,933,285,996
511145.b3321,511145.b3287,protein.P0A7R5,protein.P0A6K3,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3321,511145.b0169,protein.P0A7R5,protein.P0A7V0,unique,unique,physical_association,995,0.995,935,933,0,995
511145.b3321,511145.b3988,protein.P0A7R5,protein.P0A8T7,unique,unique,physical_association,916,0.916,825,540,0,916
511145.b3321,511145.b0191,protein.P0A7R5,protein.P40711,unique,unique,physical_association,833,0.833,834,0,0,833
511145.b3321,511145.b3314,protein.P0A7R5,protein.P0A7V3,unique,unique,physical_association,998,0.998,967,933,285,998
511145.b3321,511145.b0172,protein.P0A7R5,protein.P0A805,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3321,511145.b0296,protein.P0A7R5,protein.P0A7N1,unique,unique,physical_association,905,0.905,905,0,0,905
511145.b3321,511145.b3309,protein.P0A7R5,protein.P60624,unique,unique,physical_association,959,0.959,945,0,286,959
511145.b3321,511145.b3980,protein.P0A7R5,protein.P0CE48,unique,unique,physical_association,800,0.800,800,0,0,800
511145.b3321,511145.b3556,protein.P0A7R5,protein.P0A9X9,unique,unique,physical_association,811,0.811,811,0,0,811
511145.b3321,511145.b3185,protein.P0A7R5,protein.P0A7L8,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3321,511145.b3294,protein.P0A7R5,protein.P0AG44,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3321,511145.b3341,protein.P0A7R5,protein.P02359,unique,unique,physical_association,995,0.995,935,933,0,995
511145.b3321,511145.b3230,protein.P0A7R5,protein.P0A7X3,unique,unique,physical_association,997,0.997,967,933,0,997
511145.b3321,511145.b3636,protein.P0A7R5,protein.P0A7N9,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3321,511145.b3301,protein.P0A7R5,protein.P02413,unique,unique,physical_association,952,0.952,945,0,164,952
511145.b3321,511145.b3637,protein.P0A7R5,protein.P0A7M2,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3321,511145.b3203,protein.P0A7R5,protein.P0AFX0,unique,unique,physical_association,984,0.984,967,540,0,984
511145.b3321,511145.b1717,protein.P0A7R5,protein.P0A7Q1,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3321,511145.b1211,protein.P0A7R5,protein.P0A7I0,unique,unique,physical_association,917,0.917,918,0,0,917
511145.b3321,511145.b3305,protein.P0A7R5,protein.P0AG55,unique,unique,physical_association,964,0.964,945,0,380,964
511145.b3321,511145.b3231,protein.P0A7R5,protein.P0AA10,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3321,511145.b3984,protein.P0A7R5,protein.P0A7L0,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3321,511145.b2597,protein.P0A7R5,protein.P0AD49,unique,unique,physical_association,859,0.859,518,720,0,859
511145.b3321,511145.b3186,protein.P0A7R5,protein.P0AG48,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3321,511145.b3169,protein.P0A7R5,protein.P0AFF6,unique,unique,physical_association,952,0.952,900,540,0,952
511145.b3321,511145.b0911,protein.P0A7R5,protein.P0AG67,unique,unique,physical_association,983,0.983,944,720,0,983
511145.b3321,511145.b2891,protein.P0A7R5,protein.P07012,unique,unique,physical_association,946,0.946,946,0,0,946
511145.b3321,511145.b2609,protein.P0A7R5,protein.P0A7T3,unique,unique,physical_association,995,0.995,935,933,0,995
511145.b3321,511145.b3298,protein.P0A7R5,protein.P0A7S9,unique,unique,physical_association,996,0.996,935,933,285,996
511145.b3321,511145.b0051,protein.P0A7R5,protein.P06992,unique,unique,physical_association,904,0.904,904,0,0,904
511145.b3321,511145.b2533,protein.P0A7R5,protein.P0ADG4,unique,unique,physical_association,929,0.929,800,0,662,929
511145.b3321,511145.b1716,protein.P0A7R5,protein.P0A7L3,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3321,511145.b3306,protein.P0A7R5,protein.P0A7W7,unique,unique,physical_association,996,0.996,935,933,286,996
511145.b3321,511145.b3165,protein.P0A7R5,protein.P0ADZ4,unique,unique,physical_association,995,0.995,935,933,0,995
511145.b3321,511145.b3300,protein.P0A7R5,protein.P0AGA2,unique,unique,physical_association,887,0.887,888,0,0,887
511145.b3321,511145.b3168,protein.P0A7R5,protein.P0A705,unique,unique,physical_association,758,0.758,744,97,0,758
511145.b3321,511145.b3703,protein.P0A7R5,protein.P0A7P5,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3321,511145.b1480,protein.P0A7R5,protein.P68191,unique,unique,physical_association,720,0.720,0,720,0,720
511145.b3321,511145.b3318,protein.P0A7R5,protein.P0ADZ0,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3321,511145.b3299,protein.P0A7R5,protein.P0A7Q6,unique,unique,physical_association,919,0.919,919,0,0,919
511145.b3321,511145.b3311,protein.P0A7R5,protein.P0AG63,unique,unique,physical_association,995,0.995,935,933,0,995
511145.b3321,511145.b2566,protein.P0A7R5,protein.P06616,unique,unique,physical_association,870,0.870,457,772,0,870
511145.b3321,511145.b3649,protein.P0A7R5,protein.P0A800,unique,unique,physical_association,907,0.907,807,540,0,907
511145.b3321,511145.b3317,protein.P0A7R5,protein.P60422,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3321,511145.b0957,protein.P0A7R5,protein.P0A910,unique,unique,physical_association,800,0.800,800,0,0,800
511145.b3321,511145.b0953,protein.P0A7R5,protein.P0AFW2,unique,unique,physical_association,800,0.800,800,0,0,800
511145.b3321,511145.b3302,protein.P0A7R5,protein.P0AG51,unique,unique,physical_association,945,0.945,945,0,0,945
511145.b3321,511145.b3936,protein.P0A7R5,protein.P0A7M9,unique,unique,physical_association,905,0.905,905,0,0,905
511145.b3321,511145.b3319,protein.P0A7R5,protein.P60723,unique,unique,physical_association,993,0.993,949,772,459,993
511145.b3321,511145.b3985,protein.P0A7R5,protein.P0A7J3,unique,unique,physical_association,951,0.951,935,0,283,951
511145.b3324,511145.b3325,protein.P45757,protein.P45758,unique,unique,physical_association,851,0.851,802,0,281,851
511145.b3324,511145.b3334,protein.P45757,protein.P36678,unique,unique,physical_association,838,0.838,0,0,839,838
511145.b3324,511145.b3333,protein.P45757,protein.P45763,unique,unique,physical_association,792,0.792,0,0,792,792
511145.b3324,511145.b3327,protein.P45757,protein.P41441,unique,unique,physical_association,755,0.755,0,0,756,755
511145.b3325,511145.b3324,protein.P45758,protein.P45757,unique,unique,physical_association,851,0.851,802,0,281,851
511145.b3325,511145.b2971,protein.P45758,protein.Q46835,unique,unique,physical_association,802,0.802,802,0,0,802
511145.b3326,511145.b3333,protein.P45759,protein.P45763,unique,unique,physical_association,896,0.896,516,0,795,896
511145.b3326,511145.b3327,protein.P45759,protein.P41441,unique,unique,physical_association,897,0.897,260,0,867,897
511145.b3326,511145.b3334,protein.P45759,protein.P36678,unique,unique,physical_association,742,0.742,0,0,743,742
511145.b3327,511145.b3334,protein.P41441,protein.P36678,unique,unique,physical_association,946,0.946,0,0,947,946
511145.b3327,511145.b3333,protein.P41441,protein.P45763,unique,unique,physical_association,948,0.948,0,0,948,948
511145.b3327,511145.b3326,protein.P41441,protein.P45759,unique,unique,physical_association,897,0.897,260,0,867,897
511145.b3327,511145.b3324,protein.P41441,protein.P45757,unique,unique,physical_association,755,0.755,0,0,756,755
511145.b3328,511145.b3331,protein.P41442,protein.P45761,unique,unique,physical_association,754,0.754,455,0,568,754
511145.b3328,511145.b3332,protein.P41442,protein.P45762,unique,unique,physical_association,747,0.747,460,0,552,747
511145.b3329,511145.b3332,protein.P41443,protein.P45762,unique,unique,physical_association,778,0.778,460,0,607,778
511145.b3329,511145.b3331,protein.P41443,protein.P45761,unique,unique,physical_association,728,0.728,455,0,523,728
511145.b3330,511145.b3332,protein.P45760,protein.P45762,unique,unique,physical_association,988,0.988,875,0,915,988
511145.b3330,511145.b3331,protein.P45760,protein.P45761,unique,unique,physical_association,992,0.992,895,0,935,992
511145.b3331,511145.b3329,protein.P45761,protein.P41443,unique,unique,physical_association,728,0.728,455,0,523,728
511145.b3331,511145.b3332,protein.P45761,protein.P45762,unique,unique,physical_association,953,0.953,802,0,774,953
511145.b3331,511145.b3328,protein.P45761,protein.P41442,unique,unique,physical_association,754,0.754,455,0,568,754
511145.b3331,511145.b3330,protein.P45761,protein.P45760,unique,unique,physical_association,992,0.992,895,0,935,992
511145.b3332,511145.b3331,protein.P45762,protein.P45761,unique,unique,physical_association,953,0.953,802,0,774,953
511145.b3332,511145.b3329,protein.P45762,protein.P41443,unique,unique,physical_association,778,0.778,460,0,607,778
511145.b3332,511145.b3328,protein.P45762,protein.P41442,unique,unique,physical_association,747,0.747,460,0,552,747
511145.b3332,511145.b3330,protein.P45762,protein.P45760,unique,unique,physical_association,988,0.988,875,0,915,988
511145.b3333,511145.b3326,protein.P45763,protein.P45759,unique,unique,physical_association,896,0.896,516,0,795,896
511145.b3333,511145.b3334,protein.P45763,protein.P36678,unique,unique,physical_association,951,0.951,468,0,912,951
511145.b3333,511145.b3324,protein.P45763,protein.P45757,unique,unique,physical_association,792,0.792,0,0,792,792
511145.b3333,511145.b3327,protein.P45763,protein.P41441,unique,unique,physical_association,948,0.948,0,0,948,948
511145.b3334,511145.b2968,protein.P36678,protein.Q46832,unique,unique,physical_association,900,0.900,0,900,0,900
511145.b3334,511145.b3327,protein.P36678,protein.P41441,unique,unique,physical_association,946,0.946,0,0,947,946
511145.b3334,511145.b3324,protein.P36678,protein.P45757,unique,unique,physical_association,838,0.838,0,0,839,838
511145.b3334,511145.b3333,protein.P36678,protein.P45763,unique,unique,physical_association,951,0.951,468,0,912,951
511145.b3334,511145.b3326,protein.P36678,protein.P45759,unique,unique,physical_association,742,0.742,0,0,743,742
511145.b3339,511145.b1089,protein.P0CE47,protein.P0A7N4,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3298,protein.P0CE47,protein.P0A7S9,unique,unique,physical_association,943,0.943,935,0,158,943
511145.b3339,511145.b2185,protein.P0CE47,protein.P68919,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b1716,protein.P0CE47,protein.P0A7L3,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3321,protein.P0CE47,protein.P0A7R5,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3304,protein.P0CE47,protein.P0C018,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3306,protein.P0CE47,protein.P0A7W7,unique,unique,physical_association,943,0.943,935,0,158,943
511145.b3339,511145.b3310,protein.P0CE47,protein.P0ADY3,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3297,protein.P0CE47,protein.P0A7R9,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3186,protein.P0CE47,protein.P0AG48,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b0911,protein.P0CE47,protein.P0AG67,unique,unique,physical_association,945,0.945,900,0,475,945
511145.b3339,511145.b2609,protein.P0CE47,protein.P0A7T3,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3316,protein.P0CE47,protein.P0A7U3,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b4203,protein.P0CE47,protein.P0A7R1,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b4200,protein.P0CE47,protein.P02358,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3302,protein.P0CE47,protein.P0AG51,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3311,protein.P0CE47,protein.P0AG63,unique,unique,physical_association,943,0.943,935,0,158,943
511145.b3339,511145.b3299,protein.P0CE47,protein.P0A7Q6,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3342,protein.P0CE47,protein.P0A7S3,unique,unique,physical_association,936,0.936,935,0,62,936
511145.b3339,511145.b3317,protein.P0CE47,protein.P60422,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b0169,protein.P0CE47,protein.P0A7V0,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3985,protein.P0CE47,protein.P0A7J3,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3319,protein.P0CE47,protein.P60723,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3307,protein.P0CE47,protein.P0AG59,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3303,protein.P0CE47,protein.P0A7W1,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b0023,protein.P0CE47,protein.P0A7U7,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3936,protein.P0CE47,protein.P0A7M9,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3165,protein.P0CE47,protein.P0ADZ4,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3703,protein.P0CE47,protein.P0A7P5,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3318,protein.P0CE47,protein.P0ADZ0,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3301,protein.P0CE47,protein.P02413,unique,unique,physical_association,935,0.935,935,0,0,935
511145.b3339,511145.b3636,protein.P0CE47,protein.P0A7N9,unique,unique,physical_association,935,0.935,935,0,0,935
